text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
EU NÃO CONSIGO POR EXEMPLO COLOCAR PRATOS QUADRADOS E PEDI COM BANDEJA ´PARA QUE A AGIA NÃO CAIA FORA DELA E QUANDO COLOCAMOS OS COPOS A ÁGUA CAI FORA DA BANDEJA. PORÉM O MAIS GRAVE É NÃO CABER PRATOS QUADRADOS,0,0,1,0,0,"produto, outros",0.561147928237915,7.0,225.0,232.0,['OUTROS']
produto com defeito aguardando definição para cancelamento da compra .,0,1,0,1,0,"produto, outros, condicoes de recebimento",1.2356820106506348,16.0,161.0,177.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
Os cartuchos se queimam prematuramente e com extrema facilidade pois são programados para isso. São caros e difíceis de encontrar. Compre e comprove essa delícia de golpe da HP em clientes desavisados.,0,0,1,0,0,"produto, outros",0.5109157562255859,7.0,193.0,200.0,['OUTROS']
"Esse produto vem com carregador e fone? Gostaria de comprar, porém no conteudo da embalagem não informa esses itens",0,1,1,0,0,"produto, outros",0.4596545696258545,7.0,173.0,180.0,['OUTROS']
"Comprei faz um mês e justamente hoje dia 23/03/18 as 11:03 ao espreme 9 laranjas ele parou e não quis mas funcionar, estou decepcionada com o produto, um produto tão caro e para de funcionar no primeiro dia é brincadeira viu.",0,0,1,0,0,"produto, outros",0.6080694198608398,7.0,211.0,218.0,['OUTROS']
Ainda não instalei. Mas fiquei decepcionada de comprar Acqualimp e receber Pentair. Vocês vendem uma marca e entregam outra.,0,0,0,1,1,"produto, entrega, outros",0.7952654361724854,10.0,180.0,190.0,"['ENTREGA', 'OUTROS']"
"O produto chegou com avarias/rasgado, provavelmente no transporte, estou aguardando a troca...promessa de trinta dias...",0,1,0,1,0,"condicoes de recebimento, produto",0.7884867191314697,11.0,175.0,186.0,['CONDICOES DE RECEBIMENTO']
"Na fotografia o produto parece de excelente qualidade.  Na realidade, a qualidade do material é bastante inferior.  Na primeira lavagem, já estão com aparência de que foram usadas bastante e desfiam fácil. Não foi o que eu esperava!",0,0,1,0,1,"produto, outros",0.6937205791473389,7.0,196.0,203.0,['OUTROS']
"Várias vezes me ligaram pra confirmar a medida do cooktop e mesmo assim mandaram com a medida errada! Depois me sugeriram que pedisse alguém pra cortar um pedaço nos pés pra que pudessem encaixar! A moça que me ligou foi até educada comigo, mas é fato que fiquei decepcionada!",0,1,0,1,0,"produto, condicoes de recebimento, outros",0.5252325534820557,16.0,217.0,233.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Café não fica na temperatura ideal mais para morno que quente, reservatório porta filtro não encaixa direito dificuldade em retirar a jarra! (enrosca)",0,0,1,0,0,"produto, outros",0.6128578186035156,7.0,181.0,188.0,['OUTROS']
"Comprei uma Smart TV para assistir Netflix e ela não possui esse aplicativo e não dá para baixar. Fiquei decepcionada, pois viajei no período que o produto chegou e não consegui trocar. No anúncio não tinha absolutamente nada falando que não tinha Netflix. Se tivesse eu teria comprado outra que tem o aplicativo.",0,1,1,0,1,"produto, anuncio, outros",0.6025979518890381,11.0,212.0,223.0,"['ANUNCIO', 'OUTROS']"
Gostaria de ter uma decisão concreta e científica sobre o meu pedido que ainda não chegou. Marcaram o prazo até 21/05 e hj já são 22/05 e não recebi a minha compra. Por gentileza o que está acontecendo?,1,1,0,0,0,"entrega, condicoes de recebimento",0.5263881683349609,13.0,201.0,214.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"produto até bonito... mas de pessima qualidade!!!! nao comprem... é só dor de cabeça... com uma semana de uso descosturou um dos assentos... liguei, falaram que ia sustituir e até agora nada... quase 4 meses... falra de respeito total",0,1,1,0,0,"produto, outros, anuncio",0.6971943378448486,11.0,206.0,217.0,"['ANUNCIO', 'OUTROS']"
"É um produto barato e nada comparável com o top, que  custa mil reais. Bem fraquinho",0,0,1,0,0,"produto, outros",0.5223081111907959,7.0,169.0,176.0,['OUTROS']
"Eletro ventilador travado!! Equipamento veio defeituoso de fábrica, causando transtorno.",0,0,0,1,0,"produto, outros",0.6795477867126465,7.0,169.0,176.0,['OUTROS']
"O liquidificador funciona, mas a outra parte veio quebrada, justamente na parte q trava o aparelho. Irei devolvê-lo.",0,1,0,1,0,"produto, condicoes de recebimento",0.6653668880462646,13.0,176.0,189.0,['CONDICOES DE RECEBIMENTO']
Veio com defeito a entrada do cartao  de memoria e  sb não funciona e a bateria não aguenta o volume médio da caixa 50.00 jogos forra compre no site das Lojas Americana o produto e falsificado sei porque já tive uma caixinha k 10,0,1,1,1,0,"produto, outros",0.5536210536956787,7.0,207.0,214.0,['OUTROS']
Isso mesmo. O aparelho não funcionou e vendedor enviou dados para reenviar. Foi reenviado e depois não houve nenhuma comunicação. O que vc pensa de vendedor que tem esse comportamento?,0,1,0,1,0,"produto, outros",0.5887553691864014,7.0,186.0,193.0,['OUTROS']
A pesssoa parece que não gostou muito. .!! Mas está usando....!!! Gosto pessoal e difícil entender...!!!,0,0,1,0,0,"outros, produto",0.7758290767669678,6.0,173.0,179.0,['OUTROS']
Não faz vinco. Para roupas simples é aconselhável. Em 4 dias de uso as cerdas que vem para acoplar na saida do vapor descolaram.   Mas pelo preço desamassa bem.,0,0,1,0,0,"produto, outros",0.5127785205841064,7.0,193.0,200.0,['OUTROS']
"O produto funciona e chegou dentro do prazo de entrega. Entretanto não recomendo para aqueles buscam água gelada de verdade, pois o máximo que conseguirão é uma água fria.",1,0,1,0,0,"produto, entrega",0.4972834587097168,7.0,184.0,191.0,['ENTREGA']
A tv apresenta ondulações ou borrões ao redor das imagens em movimento. Internet supet difícil de instalar. Pedi pra trocar por outra marca. A entrega pelo contrário superou as expectativas. A Americanas é ponta firme.,1,1,1,0,0,"produto, entrega, outros",0.7438349723815918,10.0,193.0,203.0,"['ENTREGA', 'OUTROS']"
"Ainda não recebi...esperando desde Abril, quando chegar eu opino! Demoram mt pr entregar",1,0,0,0,0,"entrega, condicoes de recebimento",0.5840897560119629,13.0,169.0,182.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Demora demais para assar embaixo. Tem que deixar esquentar bastante ante de colocar a massa dentro,0,0,1,0,0,"produto, outros",0.5233323574066162,7.0,170.0,177.0,['OUTROS']
"Até agora depois de um mês e 5 dias da compra e já ter pago a cama, não recebi o produto..tá difícil comprar pela internet..",1,0,0,0,0,"entrega, produto",0.5949187278747559,7.0,180.0,187.0,['ENTREGA']
Comprei o produto a mais de 30 dias e até hoje não recebi.,1,0,0,0,0,"entrega, condicoes de recebimento",0.6153564453125,13.0,166.0,179.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Recomendo! É um produto q responde as espectativas de um notebook de entrada.,0,0,1,0,0,"produto, outros",0.5809459686279297,7.0,165.0,172.0,['OUTROS']
"Presenteei uma criança com o produto demorou a entrega quase 60 dias e quando chegou ainda quebrado , imagina a decepção da criança, pior ainda o descaso do parceiro MKTP da Americanas que nem se deu o trabalho de entrar em contato, pra solucionar o ocorrido, após várias reclamações . Americanas deveria avaliar melhor seus parceiros afinal estamos comprando no seu site.",1,1,0,1,0,"entrega, produto, outros",0.5942869186401367,10.0,228.0,238.0,"['ENTREGA', 'OUTROS']"
"Comprei dois conjuntos destas taças e recebi apenas um, totalmente fora do prazo previsto. Já paguei o produto e até agora Estou aguardando uma posição de empresa que fez o envio. Me pediram 48hs de prazo e já se vao cinco dias... Descaso total com o consumidor!!! Totalmente insatisfeita...",1,1,0,1,0,"entrega, condicoes de recebimento, produto, outros",0.7735533714294434,19.0,218.0,237.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Pior de todos, não consigo utilizar em nada, trava em tudo, ligar e desligar é uma eternidade, usar algum app sem chance travamento completo! Não recomendo",0,0,1,0,0,"produto, outros",0.5246970653533936,7.0,184.0,191.0,['OUTROS']
Desenho e acabamento impecáveis. Não espere uma simples torneira,0,0,1,0,0,"produto, outros",0.5752105712890625,7.0,162.0,169.0,['OUTROS']
"Primeiros meses estava tudo ótimo, um mês para vencer a garantia começou desligar sozinha. Mandei para autorizada e eles repararam o defeito, porem dois meses depois e já fora da garantia o tv começou com o mesmo defeito.",0,0,1,0,0,"produto, outros",0.5390150547027588,7.0,200.0,207.0,['OUTROS']
"Comprei esse celular de presente pra minha mulher. O celular funcionou por pouco mais de 30 dias e não funcionou mais. E assistência técnica da samsung , só no Aricanduva em SP. Verifiquei a possibilidade de retirar a bateria. Mas..... tem que desmontar a frente do celular. Vou levar pra assistência técnica. Vamos ver quanto tempo vai levar pra samsung resolver o problema.",0,1,1,0,0,"produto, assistência técnica, outros",0.9052436351776123,15.0,230.0,245.0,['OUTROS']
O produto demorou muito a chegar (cerca de 30 dias). Veio com a cor errada (pedi marrom claro e veio marrom escuro). É só checar o meu pedido. Mais vou ficar com ele mesmo assim. No mais é um produto normal sem maiores adjetivos.,1,0,1,1,0,"entrega, produto, condicoes de recebimento",0.6680083274841309,16.0,211.0,227.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Gostaria de receber informações mais detalhadas sobre o produto. Parece ser muito bom e bonito.,0,1,0,0,0,"produto, outros",0.5035791397094727,7.0,167.0,174.0,['OUTROS']
Botão de click esquerdo parou de funcionar em duas semanas.,0,0,1,0,0,"produto, outros",0.5922303199768066,7.0,162.0,169.0,['OUTROS']
"Não adianta ficar perguntando sobre o produto... era orações chego à 3 dias atrás..  Decepção total, não compro mais nada da Americanas nunca mais... e também vou falar mal para todos que eu conheço",1,1,0,0,0,"entrega, produto, outros",0.5708274841308594,10.0,196.0,206.0,"['ENTREGA', 'OUTROS']"
Chave feita com o metal derretido do Santo Graal. Hoje todo aperto de parafuso que faço é abençoado.,0,0,1,0,0,"produto, outros",0.519761323928833,7.0,178.0,185.0,['OUTROS']
"Desde que a pessoa saiba ler, pode aprender (e se divertir) com esse livro, não sendo necessário ser estudante das ciências da saúde. No caso de profissionais/estudantes que dependem da Anatomia eu recomendo um livro texto e atlas mais sofisticados ou uma figura sem legendas para colorir, rsrs.",0,0,1,0,0,"produto, outros",0.6295008659362793,7.0,215.0,222.0,['OUTROS']
Aprecento defeito mais a loja foi atenciasa e vai madar outro produto mais eu recomendo a loja e esse produto,0,1,1,1,0,"produto, outros",0.5659937858581543,7.0,176.0,183.0,['OUTROS']
Mal liguei já veio com vazamento.... Comprei para suprir as necessidades do meu estabelecimento e agora não posso utilizar....,0,0,0,1,0,"produto, outros",0.8358001708984375,7.0,174.0,181.0,['OUTROS']
"Relogio com boas características, porém a bateria deixa muito a desejar. Não ultrapassa três meses de duração.",0,0,1,0,0,"produto, outros",0.4797813892364502,7.0,171.0,178.0,['OUTROS']
Gostaria de saber se esse celular é original? Aguardo uma resposta,0,1,0,0,0,"produto, outros",0.8397421836853027,7.0,162.0,169.0,['OUTROS']
"Qual a capacidade de conexão deste modelo?  3G, 4G? gostaria que me respondessem o mais rápido possível pois estou realmente interessado. Agradeço desde já!                                                                       .",0,1,0,0,0,"produto, outros",0.616213321685791,7.0,188.0,195.0,['OUTROS']
Qual a medida dessa mesa? pois não fala na descrição.,0,1,0,0,1,"outros, anuncio",0.4826350212097168,7.0,160.0,167.0,"['ANUNCIO', 'OUTROS']"
O que vem junto com o hoverboard  Vem controle e capa como na foto?,0,1,0,0,1,"produto, outros",0.6701745986938477,7.0,166.0,173.0,['OUTROS']
Estou com medo de n VM certo o produto.. me ajudem,1,0,0,0,0,"outros, produto",0.6256003379821777,6.0,161.0,167.0,['OUTROS']
Esse produto não chegou o vendedor me deu o calote,1,0,0,0,0,"entrega, outros, condicoes de recebimento",0.5792067050933838,16.0,159.0,175.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Tem resposta lenta aos comandos, mas dá pra quebrar o galho. Tem boa imagem.",0,0,1,0,0,"produto, outros",0.5904357433319092,7.0,167.0,174.0,['OUTROS']
Alguém sabe Quantos tipos de toques de chamada ele tem?,0,1,0,0,0,outros,0.506126880645752,3.0,163.0,166.0,['OUTROS']
Como não tem lugar para perguntar sovre o produto estou perguntando aqui gostaria de saber se ele é de fato 600 rms???  Pois pretenfo só comprar se for mesmo essa potência.... Acho que o site deveria deixar um espaço para dívidas dos clientes assim evitariam trocas de vários produtos..... Aguardo algum retorno   Pioneer e qualidade sem igual  se açguem procura qualidade compre tudo Pioneer....,0,1,0,0,0,"produto, outros",0.630056619644165,7.0,230.0,237.0,['OUTROS']
Esse aparelho É a bateria ou a pilha? Gostaria de um aparelho a bateria,0,1,0,0,0,"produto, outros",0.4605398178100586,7.0,165.0,172.0,['OUTROS']
"Gostaria de adquirir esse boneco pro meu filho, mais quero saber se Esse boneco é o de 30cm?",0,1,0,0,0,"produto, outros",0.9546499252319336,7.0,173.0,180.0,['OUTROS']
Gostaria de saber se vocês possuem os amortecedores cofap turbogás  e qual valor para eu pagar a diferença???,0,1,0,0,0,"outros, produto",0.6727750301361084,6.0,174.0,180.0,['OUTROS']
"Parece um ótimo produto e de boa qualidade, mas não sei onde conecta-lo para poder falar nele, se alguém poder tirar minha dúvida comprarei sem medo! :)",0,1,1,0,0,"produto, outros",0.49100232124328613,7.0,180.0,187.0,['OUTROS']
Queria saber se alguém que comprou o roupeiro não teve nenhum tipo de problema  Tenho interesse em comprar mas com tanta avaliação ruim fico na duvida,0,1,0,0,0,"produto, outros",0.5782618522644043,7.0,180.0,187.0,['OUTROS']
Ola gostaria de saber si  essa tv tem o link da  Netflix?,0,1,0,0,0,"outros, produto",0.43640780448913574,6.0,163.0,169.0,['OUTROS']
"Olá pessoal, eu comprei o produto descrito a cima. E gostaria de informar a todos q é original sim, porém não é JBL!! É uma marca similar...em momento algum o site informava q esse produto era JBL, Tbm só sendo bobo de achar q seria... E nesse preço no máximo seria uma réplica da JBL...VLWW",0,0,1,0,1,"produto, anuncio, outros",0.6573691368103027,11.0,221.0,232.0,"['ANUNCIO', 'OUTROS']"
RECEBI O MEU PRODUTO NA PRÓPRIA CAIXA SEM AO MENOS UMA PROTEÇÃO E A MESMA ESTAVA ABERTA PORÉM OS PRODUTOS NÃO FORAM DANIFICADOS,0,0,0,1,0,"condicoes de recebimento, produto",0.577880859375,11.0,192.0,203.0,['CONDICOES DE RECEBIMENTO']
"VERGONHA, essa é a descrição que faço sobre a AMERICANAS, comprei 01 jogo desse ha quase 02 meses atras, presente para o NATAL, e só entregaram hoje. Minha filha teve o NATAL FRUSTADO sem presente. NÃO RECOMENDO DE JEITO NENHUM COMPRAR NA AMERICANAS",1,1,0,0,0,"entrega, outros",0.565875768661499,7.0,220.0,227.0,"['ENTREGA', 'OUTROS']"
"ENTREGA PERFEITA,MUITO ANTES DA DATA,JA  O PRODUTO NÃO É ESSAS COISAS .",1,0,1,0,0,"entrega, produto",0.5083420276641846,7.0,174.0,181.0,['ENTREGA']
"FIZ A COMPRA, ANTES DO NATAL, ELE CHEGOU NO DIA DO NATAL, CONSTATEI QUE O VIDRO DA CAMERA ESTAVA QUEBRADO, LIGUEI PARA AMERICANAS, ELES MANDARAM EU ENVIAR PELO CORREIO PARA SER FEITO A TROCA, SENDO QUE PRA ELES CHEGOU EM 5 DIAS, E MANDARAM DE VOLTA PARA MIM JA, JA ESTA A 13 DIAS NO SITE DOS CORREIOS QUE SAIU DE CTE BENFICA PARA CDD IRAJA, E NAO CHEGA NUNCA EM IRAJA, ESTOU TENTANDO ENTRAR EM CONTATO COM A AMERICANAS E ELES NAO RESOLVEM, PRECISAVA DO CELULAR PARA VIAJAR. E AGORA ESTOU NESSA DEPENDENCIA DELES, O CORREIO NAO DA NENHUMA INFORMAÇAO DE NADA SÓ DIZ QUE TENHO QUE ENTRAR EM CONTATO COM A AMERICANAS, E QUANDO ENTRO ELES FALAM QUE ESTA EM TRANSITO A MINHA ENCOMENDA E DESLIGAM, TO DE SACO CHEIO DISSO, UMA FALTA DE RESPEITO COM AS PESSOAS.",1,1,0,1,0,"entrega, condicoes de recebimento, outros",0.6198458671569824,16.0,425.0,441.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"O Aparelho superaquece mesmo fora de uso. Já peguei várias vezes  na bolsa, mostrando 42° de temperatura no app de resfriamento.  Durante o Carregamento fica quase intocável e a base do carregador não sei por que ainda não derreteu de tanto que fica quente.  Quando ele está quente as fotos ficam manchadas e algumas nem salvam. Você fotografa mas a foto não salva na memória..",0,0,1,0,0,"produto, outros",0.48117828369140625,7.0,242.0,249.0,['OUTROS']
"A única coisa que quando você vai comprar uma TV desta polegada você tem que ter no mínimo 5 metros de distância do SOFÁ , ou seja , sua sala tem que ter pelo menos 30MTS quadrados igual a nossa.  Senão , você vai sentir muito mal estar, ânsia de vômito, e tontura.   Fora isso, a TV é espetacular!!!!",0,0,1,0,0,"produto, outros",0.5308983325958252,7.0,230.0,237.0,['OUTROS']
É LINDO! IGUAL O ANUNCIADO. EU RECOMENDO. PARABÉNS A TODA EQUIPE AMERICANA. ENTREGA MUITO RÁPIDA.,1,1,1,0,1,"produto, anuncio, entrega",0.6827588081359863,11.0,189.0,200.0,"['ENTREGA', 'ANUNCIO']"
"Excelente produto, entrega antes do prazo, depois do purificador ADEUS BOMBONA DE ÁGUA MINERAL. Muito melhor, mais pura e mais gelada.",1,0,1,0,0,"produto, entrega",0.5032005310058594,7.0,182.0,189.0,['ENTREGA']
"produto excelente com  preço   bom,  tenho  outro  produto excelente  que deu problema e consertá-lo é inviável.",0,0,1,0,0,"produto, outros",0.4892919063568115,7.0,176.0,183.0,['OUTROS']
Produto embora em embalagem comercial é muito eficiente,0,0,1,1,0,"produto, outros",1.904520034790039,7.0,156.0,163.0,['OUTROS']
"Gente, essa cadeirinha foi minha salvação! Consigo fazer ela dormir no colo e passo ela pra cadeirinha vibrando.. ela tira uns 3 cochilos de 1h todos os dias.. e fica menos estressada! Achei excelente o custo-beneficio!",0,0,1,0,0,"produto, outros",0.4709281921386719,7.0,207.0,214.0,['OUTROS']
O produto chegou muito rápido e de otima qualidade. Dei apenas carga uma vez e já utilizei várias vezes e até agira tudo bem.,1,0,1,0,0,"entrega, produto",3.9878227710723877,7.0,177.0,184.0,['ENTREGA']
"O produto cumpri o prometido, protegendo bem o aparelho.",0,0,1,0,0,produto,0.567389965057373,4.0,162.0,166.0,[]
"Com menos de um mês de uso, já apresentou defeito.",0,0,1,0,0,"produto, outros",0.4944131374359131,7.0,161.0,168.0,['OUTROS']
"As cadeiras estão todas riscadas, pois a caixa estava todo rasgada nas laterais e remexidas por dentro, oque riscou todas as cadeiras.",0,0,0,1,0,"produto, condicoes de recebimento",0.6852400302886963,13.0,182.0,195.0,['CONDICOES DE RECEBIMENTO']
"Produto vendido por parceira da Americanas.com. O livro não veio plastificado, estava apenas com o envelope da transportadora. Para minha surpresa o livro cheirava a mofo, como se tivesse sido armazenado em um local com umidade ou então foi adquirido de segunda mão.  Já comprei dezenas de livros pela B2W, e foi a primeira vez que recebi um produto fora dos padrões. Verifiquem a procedência dos fornecedores e parceiros de vocês.",0,1,0,1,0,"produto, condicoes de recebimento, outros",0.6387674808502197,16.0,245.0,261.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
Infelizmente pela má qualidade da embalagem as bordas dos livros estavam amassadas e muitas etiquetas na capa deixando o livro marcado como se fossem usados.,0,0,0,1,0,"produto, condicoes de recebimento",0.5938246250152588,13.0,178.0,191.0,['CONDICOES DE RECEBIMENTO']
"Comprei o painel a exatamente uma samana, no mesmo dia o dinheiro saiu da minha conta porém tem 7 dias que esta aguardando pagamento!!! Fiz varias tentativas de contato porém sem sucesso!! Dá para acreditar que a Americanas trabalha com empresas tão ruins??",0,1,0,0,0,"entrega, condicoes de recebimento, outros",0.5950760841369629,16.0,202.0,218.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
Meu produto veio faltando peça.. Fabricante displicente e pouco confiável. Já se passaram 15 dias e a peça ainda não chegou. Não recomendo a compra desse produto.,1,1,1,1,0,"produto, entrega, outros",0.5085985660552979,10.0,186.0,196.0,"['ENTREGA', 'OUTROS']"
Não recebi o produto. A empresa parceira não entregou!,1,1,0,0,0,"entrega, condicoes de recebimento",0.7089083194732666,13.0,162.0,175.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Não gostei, quero saber, vou ficar no prejuízo? Camisa de péssima qualidade",0,1,1,0,0,"produto, outros",0.5293693542480469,7.0,167.0,174.0,['OUTROS']
E ele vem com estampa de Minion e é feito de plástico.,0,0,1,0,0,"produto, outros",0.6575150489807129,7.0,163.0,170.0,['OUTROS']
"Não gostei, muito enjoativo, fora que o sabor é estranho. Não parece ser Milka, pois geralmente os chocolates são as maravilhosos.",0,0,1,0,0,"produto, outros",0.5439329147338867,7.0,179.0,186.0,['OUTROS']
"Parecia ótimo  só que o meu não está funcionando a entrada do fone de ouvidos, e veio com um arranhado grande na parte traseira, até a caixa veio rasgada. Parece que é  usado! Estou decepcionada. Espero que devolvam meu dinheiro.",0,1,1,1,0,"produto, condicoes de recebimento, outros",0.6155493259429932,16.0,206.0,222.0,"['CONDICOES DE RECEBIMENTO', 'OUTROS']"
Fiquei muito satisfeito com a rapidez da entrega da mercadoria... Parabéns para toda equipe que me surpreendeu entregando antes do prazo estabelecido.,1,0,0,0,0,entrega,0.574134349822998,4.0,179.0,183.0,['ENTREGA']
Foi entregue no endereço errado e não no solicitado no pedido,1,0,0,0,0,"entrega, condicoes de recebimento",0.6060652732849121,13.0,159.0,172.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Uma  loja que não honra com seus compromissos porem comprei esse radio dia 28/11/17 porem foi marcado a entrega p 15 de dezembro não cumprindo e logo marcando p dia 27 de dezembro que também não entregou e hj e dia 4 de janeiro e ate o momento não houve a entrega e nenhuma explicação e ainda mandaram um link p avaliar um produto que não chegou .,1,0,0,0,0,"entrega, condicoes de recebimento, outros",0.7018918991088867,16.0,235.0,251.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"Comprei o cartucho com entrega prevista para dia 29/03/18, porém demoraram a postar e ao postarem já elevaram o prazo para o dia 04/04/18, porém até hoje dia 07/04/18 produto não chegou, frete é pago e serviço prestado pela americanas.com infelizmente não presta.",1,1,0,0,0,"entrega, produto, condicoes de recebimento, outros",1.0921530723571777,19.0,220.0,239.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"O produto é bom, porém foi entregue atrasado, após o natal.",1,0,1,0,0,"produto, entrega",0.6458489894866943,7.0,163.0,170.0,['ENTREGA']
A minha avaliação é sobre a entrega  Meu produto chegou danificado,0,0,0,1,0,"entrega, produto, condicoes de recebimento",0.6243126392364502,16.0,161.0,177.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Mercadoria recebida agora, o entregador entregou em numero diferente do indicado no meu cadastro",1,0,0,0,0,"condicoes de recebimento, entrega",0.6504569053649902,11.0,167.0,178.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Entrega demora muito. Se for para um caso de emergência, como o meu, não recomendo. Faz mais de 20 dias que fiz o pedido e ainda não chegou.",1,0,0,0,0,"entrega, outros",0.5737171173095703,7.0,184.0,191.0,"['ENTREGA', 'OUTROS']"
"O produto chegou antes do prazo, e atendeu as minhas expectativas.",1,0,1,0,0,"entrega, produto",0.4790031909942627,7.0,162.0,169.0,['ENTREGA']
"Comprei um sofa deste a quase dois meses, porem ainda nao chegou, desde de que a americanas começou a trabalhar com estes parceiros a qualidade da entrega e do rastreamento esta muito ruim, não recebo mais as atualizações do status da entrega, nem nenhuma informação, espero que revejam a sua politica de entrega e seus parceiros, cuidado ao comprar, continuo no aguardo quanto meu sofa",1,1,0,0,0,"entrega, condicoes de recebimento",0.7142703533172607,13.0,230.0,243.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
Já se passou mais de um mês e até agora a impressora não chegou. Gostaria de uma posição a respeito da Americanas.com! Obrigado,1,1,0,0,0,"entrega, outros",0.598252534866333,7.0,178.0,185.0,"['ENTREGA', 'OUTROS']"
Como ja havia uinformado anteriormente o livro não foi entregue.,1,0,0,0,0,"entrega, outros",0.6346824169158936,7.0,161.0,168.0,"['ENTREGA', 'OUTROS']"
"A entrega foi rápida e eu tive um bom atendimento, recomendo a loja!",1,1,0,0,0,"entrega, outros",1.1010587215423584,7.0,164.0,171.0,"['ENTREGA', 'OUTROS']"
"Fiz o pedido e recebi o produto em 3 dias úteis. Muito rápido. Parabéns...somente uma observação, o produto precisa de um adaptador pra tomada.",1,0,1,0,0,"entrega, produto",0.5920960903167725,7.0,184.0,191.0,['ENTREGA']
"Produto bom, chegou até antes do prazo de entrega. Recomendo!",1,0,1,0,0,"produto, entrega",0.6840803623199463,7.0,162.0,169.0,['ENTREGA']
"Comprei dois produtos por R$ 380,00 que foi debitado do meu cartão. Mandaram somente um produto com uma nota estranha e no valor de R$ 110,00.  Ainda não consegui corrigir. O sistema de atendimento é mecânico e não consigo falar com ninguém.   Não recomendo compras nas Americanas.",0,1,0,1,0,"produto, entrega, outros",0.6810195446014404,10.0,219.0,229.0,"['ENTREGA', 'OUTROS']"
"Excelente produto, chegando antes do prazo previsto.  #superindico",1,0,1,0,0,"produto, entrega",0.4355463981628418,7.0,162.0,169.0,['ENTREGA']
Muito bom!!! Ficou ótimo deu certinho no Patinete!!,0,0,1,0,0,"produto, outros",0.5981166362762451,7.0,161.0,168.0,['OUTROS']
"Se eu tivesse recebido o produto certo, poderia avaliar.",0,0,0,1,0,"produto, condicoes de recebimento",0.7009308338165283,13.0,159.0,172.0,['CONDICOES DE RECEBIMENTO']
"Não comprem pela loja Escolha Fina, mesmo sendo entregue pela Americanas.... Sempre compro pela Americanas e dessa vez me senti enganada, era para o produto chegar dia 16/03 mudaram para 21/03 e não vai chegar hoje.... Decepção (o presente era para o dia 19/03)",1,1,0,0,0,"entrega, produto, outros",0.7196502685546875,10.0,216.0,226.0,"['ENTREGA', 'OUTROS']"
Perfeita...rapidinho fico pronta com ela! recomendo muitoooo,0,0,1,0,0,"produto, outros",0.6463413238525391,7.0,163.0,170.0,['OUTROS']
"Extremamente justa, encaixe com dificuldade. Tanto é que ela fica deformada por ser muito justa, no botão de volume você chega a ficar com medo por ser mal encaixado nos botões. Mas comprei no desespero pro meu aparelho não ficar sem proteção.",0,0,1,0,0,"produto, outros",0.6511483192443848,7.0,204.0,211.0,['OUTROS']
Não achei o resultado do alisamento satisfatório. Meu cabelo é ondulado e usando apenas a chapinha  com ele limpo e seco o resultado é melhor.,0,0,1,0,0,"produto, outros",0.6450557708740234,7.0,182.0,189.0,['OUTROS']
Achei que o produto fosse mais fofo. Ele possui pouca altura.,0,0,1,0,0,"produto, outros",0.583219051361084,7.0,163.0,170.0,['OUTROS']
"As bordas são muito afiadas, o que pode causar acidentes durante o uso.",0,0,1,0,0,"produto, outros",0.5024857521057129,7.0,165.0,172.0,['OUTROS']
Esquenta muito rápido e desliga desempenho fraco nao compraria novamente,0,0,1,0,0,"produto, outros",0.4391164779663086,7.0,163.0,170.0,['OUTROS']
"As gavetas não encaixam no seu devido lugar, porque não é do mesmo modelo do guarda roupa, reclamei e ficaram de trocar em 5 dias, mas até hoje não resolveram esse problema.  Em tempo, esse produto é da Madeira Madeira",0,1,0,1,0,"produto, condicoes de recebimento",0.6227796077728271,13.0,200.0,213.0,['CONDICOES DE RECEBIMENTO']
