text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,response_time,vram_usage,ram_usage,total_time,ENTREGA pred,OUTROS pred,PRODUTO pred,CONDICOES DE RECEBIMENTO pred,ANUNCIO pred
Chegou super rápido.  Porém o aparelho veio com o chassis empenado o que impede totalnente a drenagem de água. Não pinga uma gota de água na saída  que também não se consegue encaixar o dreno. Com isso a água m ecesso fica fazendo barulho ao ser puxada prlo ventilador. O aparelho foi propositadamente superdimensionado para o ambiente de 18m2 porém esfria apenas um pouco e desliga o compressor. Será trocado o termostato. Ás vezes com o compressor ligado faz um barulho parecendo um apito...,1,0,1,1,0,2.428983449935913,4612,84.90234375,0.3790864,0,1,0,1,1
"Não fiquei satisfeita com o CONTROLE REMOTO do aparelho. É precário, tem má qualidade e as funções de comando são bastante complicadas principalmente se comparadas aos controles das TVs Samsung, Sony, LG (tenho em minha casa) e outros que já tive.",0,0,1,0,0,2.4392828941345215,4612,84.05859375,0.3890647,0,1,0,1,0
"Eu gostei muito do produto, mas veio um copo lascado!",0,0,1,1,0,2.4200687408447266,4612,84.55078125,0.3765048,0,1,0,1,0
"demorou quase 2 meses pra chegar e quando veio a cor não é a mesma da foto. Já tentei várias vezes fazer a troca , mas nem a LA dá solução ao problema. Já fiz outra avaliação ,mas não deixaram entrar . Lamentável.",1,1,0,1,1,2.3869223594665527,4612,84.5546875,0.3549717,0,1,0,1,1
"Cor do produto anunciado: Branco + Cinza.  Cor do produto entregue: Preto + Azul.  Não veio com cabo de vídeo, apesar de conter fotos que davam a entender que acompanharia o produto e de também não haver informação de que não viria.  Jogos descritos no anúncio não são os mesmos que vieram na memória do aparelho.  Acabamento localizado em volta do display veio danificado.   Para quem é fã dos games do MD é um produto legal, mas, pelo preço pago e a demora na entrega, os erros acima não deveriam ocorrer...",1,0,1,1,1,2.4422285556793213,4612,85.07421875,0.3974926,0,1,0,1,1
"Produto muito frágil, pequeno. Não atende conforme anuncio.",0,0,1,0,1,2.3894309997558594,4612,84.34375,0.3750761,0,1,0,1,0
A máquina não aparar a a barba no nível 0 Fica aproximadamente 3mm quando passa ela no nível 0,0,0,1,0,0,2.4035048484802246,4612,84.28125,0.3507782,0,1,0,1,0
"A cortina em si é boa,mas comprei porque o ilhoes é de cor escura e veio pra mim cor branco,estou chateada porque o varãi tbm comprei da mesma cor do ilhoes.Deveriam ser mais cuidadosos e não deixar isso passar despercebido ou ao menos informar que o ilhoes poderia vir de outra cor.Sem falar que a nota fiscal veio com um endereço diferente da entrega do produto.Quanta desatenção!!!Americanas desapontada com vcs!!!Só não peço devolução porque estou precisando urgentemente desta cortina.Que chato!!!",0,1,1,1,0,2.4244916439056396,4612,84.53125,0.3882056,0,1,0,1,1
Celular muito pesado. Qualquer quedinha trinca a tela com facilidade...,0,0,1,0,0,2.2544469833374023,4612,84.53515625,0.2225769,0,1,0,0,0
É um absurdo pedir para um leigo fazer a avaliacao de um medicamento.,0,1,0,0,0,2.4496545791625977,4612,85.16015625,0.4027989,0,1,0,1,0
Comprei para o meu noivo de presente e ele adorou!,0,0,1,0,0,2.290348768234253,4612,85.16015625,0.2381615,0,1,0,0,0
"Bom preço em comparação com outros similares. Pontos negativos: -Encaixes e peças aparentam baixa qualidade, vamos ver se vão dar problema antes do motor. - não é muito compacto. Para apartamentos pequenos ocupa bastante espaço.",0,0,1,0,0,2.4876391887664795,4612,85.18359375,0.4498291,0,1,0,1,0
"Aparelho com ótimo custo benefício. Design muito bonito, bem confortável, tela com resolução muito boa. Resumindo uma excelente escolha, por um preço acessível. Entrega dentro do esperado, sem surpresas desagradáveis.",1,0,1,0,0,2.3651480674743652,4612,85.1875,0.325825,0,0,0,1,1
Pelo valor do kit o produto é bom . Mas comprei as toalhas de algodão egípcio aqui no site da Americanas e gostei bem mais .,0,0,1,0,0,2.351212739944458,4612,85.2265625,0.3003288,0,1,0,1,0
"Fácil de instalar, vem com tudo que é necessário pra fixar, imagem de ótima qualidade .",0,0,1,0,0,2.3390700817108154,4612,85.2265625,0.3024819,0,0,0,1,0
"Produto bom e barato, comprei um pro meu filho, aí como meus sobrinhos ficaram encantados comprei logo um pra cada sobrinho, total de 6, mas foi ótimo ver eles alegres brincando cada um com o seu. Quando o modelo de vingadores 3 guerra infinita quero comprar um que já venha com nanotecnologia.",0,0,1,0,0,2.442291736602783,4612,85.265625,0.3916181,0,1,0,1,0
"Uma câmera muito boa, por ser uma câmera de entrada espera vemos dela, porém está superando minhas expectativas, pena que não chegou em dia, atrasou 4 dias da entrega, e difícil contanto com o vendedor, porém produto super recomendado.",1,1,1,0,0,2.3549747467041016,4612,85.265625,0.3162815,0,1,0,1,0
Comprei mais pensando na qualidade da câmera mais não é tão boa o quanto eu esperava principalmente a frontal.,0,0,1,0,0,2.3200011253356934,4612,85.265625,0.2679621,0,1,0,1,0
"Gostaria que tivesse a informação se as imagens é preto e branco ou colorido, pois comprei e quando foi instalado vimos que é preto e branco.Se soubesse não teria comprado.",0,0,1,0,1,2.408937692642212,4612,84.4765625,0.3724031,0,1,0,1,0
EU NÃO CONSIGO POR EXEMPLO COLOCAR PRATOS QUADRADOS E PEDI COM BANDEJA ´PARA QUE A AGIA NÃO CAIA FORA DELA E QUANDO COLOCAMOS OS COPOS A ÁGUA CAI FORA DA BANDEJA. PORÉM O MAIS GRAVE É NÃO CABER PRATOS QUADRADOS,0,0,1,0,0,2.35304856300354,4612,84.06640625,0.2979156,0,1,0,1,0
produto com defeito aguardando definição para cancelamento da compra .,0,1,0,1,0,2.383464813232422,4612,84.55859375,0.3334355,0,1,0,1,0
Os cartuchos se queimam prematuramente e com extrema facilidade pois são programados para isso. São caros e difíceis de encontrar. Compre e comprove essa delícia de golpe da HP em clientes desavisados.,0,0,1,0,0,2.2844464778900146,4612,84.33984375,0.2427489,0,1,0,0,1
"Esse produto vem com carregador e fone? Gostaria de comprar, porém no conteudo da embalagem não informa esses itens",0,1,1,0,0,2.471897602081299,4612,84.078125,0.425013,0,1,0,1,0
"Comprei faz um mês e justamente hoje dia 23/03/18 as 11:03 ao espreme 9 laranjas ele parou e não quis mas funcionar, estou decepcionada com o produto, um produto tão caro e para de funcionar no primeiro dia é brincadeira viu.",0,0,1,0,0,2.3700203895568848,4612,84.578125,0.3162197,0,1,0,1,0
Ainda não instalei. Mas fiquei decepcionada de comprar Acqualimp e receber Pentair. Vocês vendem uma marca e entregam outra.,0,0,0,1,1,2.323260545730591,4612,84.6484375,0.2704157,0,1,0,1,0
"O produto chegou com avarias/rasgado, provavelmente no transporte, estou aguardando a troca...promessa de trinta dias...",0,1,0,1,0,2.3355867862701416,4612,84.74609375,0.3063534,0,1,0,1,0
"Na fotografia o produto parece de excelente qualidade.  Na realidade, a qualidade do material é bastante inferior.  Na primeira lavagem, já estão com aparência de que foram usadas bastante e desfiam fácil. Não foi o que eu esperava!",0,0,1,0,1,2.3920302391052246,4612,84.7578125,0.3568511,0,1,0,1,0
"Várias vezes me ligaram pra confirmar a medida do cooktop e mesmo assim mandaram com a medida errada! Depois me sugeriram que pedisse alguém pra cortar um pedaço nos pés pra que pudessem encaixar! A moça que me ligou foi até educada comigo, mas é fato que fiquei decepcionada!",0,1,0,1,0,2.4027211666107178,4612,85.25,0.3596242,0,1,0,1,1
"Café não fica na temperatura ideal mais para morno que quente, reservatório porta filtro não encaixa direito dificuldade em retirar a jarra! (enrosca)",0,0,1,0,0,2.3571417331695557,4612,85.2578125,0.3250797,0,1,0,1,0
"Comprei uma Smart TV para assistir Netflix e ela não possui esse aplicativo e não dá para baixar. Fiquei decepcionada, pois viajei no período que o produto chegou e não consegui trocar. No anúncio não tinha absolutamente nada falando que não tinha Netflix. Se tivesse eu teria comprado outra que tem o aplicativo.",0,1,1,0,1,2.4391705989837646,4612,85.10546875,0.3817037,0,1,0,1,1
Gostaria de ter uma decisão concreta e científica sobre o meu pedido que ainda não chegou. Marcaram o prazo até 21/05 e hj já são 22/05 e não recebi a minha compra. Por gentileza o que está acontecendo?,1,1,0,0,0,2.353184700012207,4612,85.109375,0.3006287,0,1,0,1,1
"produto até bonito... mas de pessima qualidade!!!! nao comprem... é só dor de cabeça... com uma semana de uso descosturou um dos assentos... liguei, falaram que ia sustituir e até agora nada... quase 4 meses... falra de respeito total",0,1,1,0,0,2.393022060394287,4620,85.375,0.3383677,0,1,0,1,0
"É um produto barato e nada comparável com o top, que  custa mil reais. Bem fraquinho",0,0,1,0,0,2.138798475265503,4627,85.37890625,0.0888089,0,1,0,0,0
"Eletro ventilador travado!! Equipamento veio defeituoso de fábrica, causando transtorno.",0,0,0,1,0,2.1705520153045654,4622,85.34765625,0.1383596,0,1,0,1,0
"O liquidificador funciona, mas a outra parte veio quebrada, justamente na parte q trava o aparelho. Irei devolvê-lo.",0,1,0,1,0,2.285038709640503,4632,85.34765625,0.244614,0,1,0,1,0
Veio com defeito a entrada do cartao  de memoria e  sb não funciona e a bateria não aguenta o volume médio da caixa 50.00 jogos forra compre no site das Lojas Americana o produto e falsificado sei porque já tive uma caixinha k 10,0,1,1,1,0,2.4858219623565674,4649,85.45703125,0.4493158,0,1,0,1,1
Isso mesmo. O aparelho não funcionou e vendedor enviou dados para reenviar. Foi reenviado e depois não houve nenhuma comunicação. O que vc pensa de vendedor que tem esse comportamento?,0,1,0,1,0,2.3395397663116455,4648,85.45703125,0.2951223,0,1,0,1,1
A pesssoa parece que não gostou muito. .!! Mas está usando....!!! Gosto pessoal e difícil entender...!!!,0,0,1,0,0,2.3375155925750732,4651,85.3671875,0.307756,0,1,0,1,0
Não faz vinco. Para roupas simples é aconselhável. Em 4 dias de uso as cerdas que vem para acoplar na saida do vapor descolaram.   Mas pelo preço desamassa bem.,0,0,1,0,0,2.4333508014678955,4672,85.3671875,0.3888723,0,1,0,1,0
"O produto funciona e chegou dentro do prazo de entrega. Entretanto não recomendo para aqueles buscam água gelada de verdade, pois o máximo que conseguirão é uma água fria.",1,0,1,0,0,2.386254072189331,4672,85.6171875,0.3414378,0,1,0,1,0
A tv apresenta ondulações ou borrões ao redor das imagens em movimento. Internet supet difícil de instalar. Pedi pra trocar por outra marca. A entrega pelo contrário superou as expectativas. A Americanas é ponta firme.,1,1,1,0,0,2.332080602645874,4678,84.54296875,0.2831319,0,1,0,1,1
"Ainda não recebi...esperando desde Abril, quando chegar eu opino! Demoram mt pr entregar",1,0,0,0,0,2.352644920349121,4678,84.86328125,0.3110027,0,1,0,1,0
Demora demais para assar embaixo. Tem que deixar esquentar bastante ante de colocar a massa dentro,0,0,1,0,0,2.309659719467163,4661,84.8671875,0.2665689,0,1,0,1,0
"Até agora depois de um mês e 5 dias da compra e já ter pago a cama, não recebi o produto..tá difícil comprar pela internet..",1,0,0,0,0,2.32232666015625,4659,85.40625,0.2684122,0,1,0,1,0
Comprei o produto a mais de 30 dias e até hoje não recebi.,1,0,0,0,0,2.3432350158691406,4636,85.41015625,0.2972317,0,1,0,1,0
Recomendo! É um produto q responde as espectativas de um notebook de entrada.,0,0,1,0,0,2.2463817596435547,4634,85.41015625,0.20308,0,1,0,0,0
"Presenteei uma criança com o produto demorou a entrega quase 60 dias e quando chegou ainda quebrado , imagina a decepção da criança, pior ainda o descaso do parceiro MKTP da Americanas que nem se deu o trabalho de entrar em contato, pra solucionar o ocorrido, após várias reclamações . Americanas deveria avaliar melhor seus parceiros afinal estamos comprando no seu site.",1,1,0,1,0,2.3646647930145264,4634,84.4296875,0.3189178,0,1,0,1,1
"Comprei dois conjuntos destas taças e recebi apenas um, totalmente fora do prazo previsto. Já paguei o produto e até agora Estou aguardando uma posição de empresa que fez o envio. Me pediram 48hs de prazo e já se vao cinco dias... Descaso total com o consumidor!!! Totalmente insatisfeita...",1,1,0,1,0,2.3842673301696777,4660,84.90625,0.3485052,0,1,0,1,1
"Pior de todos, não consigo utilizar em nada, trava em tudo, ligar e desligar é uma eternidade, usar algum app sem chance travamento completo! Não recomendo",0,0,1,0,0,2.2962095737457275,4661,84.8984375,0.2410742,0,1,0,1,0
Desenho e acabamento impecáveis. Não espere uma simples torneira,0,0,1,0,0,2.3650498390197754,4670,85.421875,0.331519,0,1,0,0,0
"Primeiros meses estava tudo ótimo, um mês para vencer a garantia começou desligar sozinha. Mandei para autorizada e eles repararam o defeito, porem dois meses depois e já fora da garantia o tv começou com o mesmo defeito.",0,0,1,0,0,2.3888213634490967,4671,85.48046875,0.3324882,0,1,0,1,1
"Comprei esse celular de presente pra minha mulher. O celular funcionou por pouco mais de 30 dias e não funcionou mais. E assistência técnica da samsung , só no Aricanduva em SP. Verifiquei a possibilidade de retirar a bateria. Mas..... tem que desmontar a frente do celular. Vou levar pra assistência técnica. Vamos ver quanto tempo vai levar pra samsung resolver o problema.",0,1,1,0,0,2.337104320526123,4666,85.48046875,0.2926337,0,1,0,1,0
O produto demorou muito a chegar (cerca de 30 dias). Veio com a cor errada (pedi marrom claro e veio marrom escuro). É só checar o meu pedido. Mais vou ficar com ele mesmo assim. No mais é um produto normal sem maiores adjetivos.,1,0,1,1,0,2.290252447128296,4671,84.45703125,0.2402412,0,1,0,1,0
Gostaria de receber informações mais detalhadas sobre o produto. Parece ser muito bom e bonito.,0,1,0,0,0,2.3795206546783447,4668,84.890625,0.3335399,0,1,0,0,0
Botão de click esquerdo parou de funcionar em duas semanas.,0,0,1,0,0,2.4221718311309814,4664,84.890625,0.3704183,0,1,0,1,0
"Não adianta ficar perguntando sobre o produto... era orações chego à 3 dias atrás..  Decepção total, não compro mais nada da Americanas nunca mais... e também vou falar mal para todos que eu conheço",1,1,0,0,0,2.3627395629882812,4656,85.40625,0.3258689,0,1,0,1,0
Chave feita com o metal derretido do Santo Graal. Hoje todo aperto de parafuso que faço é abençoado.,0,0,1,0,0,2.3227429389953613,4653,84.484375,0.2790141,1,1,0,0,0
"Desde que a pessoa saiba ler, pode aprender (e se divertir) com esse livro, não sendo necessário ser estudante das ciências da saúde. No caso de profissionais/estudantes que dependem da Anatomia eu recomendo um livro texto e atlas mais sofisticados ou uma figura sem legendas para colorir, rsrs.",0,0,1,0,0,2.347426652908325,4654,84.94921875,0.2964488,0,1,0,0,1
Aprecento defeito mais a loja foi atenciasa e vai madar outro produto mais eu recomendo a loja e esse produto,0,1,1,1,0,2.2853171825408936,4654,84.94921875,0.2528072,0,1,0,0,1
Mal liguei já veio com vazamento.... Comprei para suprir as necessidades do meu estabelecimento e agora não posso utilizar....,0,0,0,1,0,2.315847873687744,4655,85.44140625,0.270984,0,1,0,1,0
"Relogio com boas características, porém a bateria deixa muito a desejar. Não ultrapassa três meses de duração.",0,0,1,0,0,2.4865238666534424,4654,84.5234375,0.4328656,0,1,0,1,0
Gostaria de saber se esse celular é original? Aguardo uma resposta,0,1,0,0,0,2.2025187015533447,4652,84.92578125,0.1585796,0,1,0,0,0
"Qual a capacidade de conexão deste modelo?  3G, 4G? gostaria que me respondessem o mais rápido possível pois estou realmente interessado. Agradeço desde já!                                                                       .",0,1,0,0,0,2.3837671279907227,4654,85.21484375,0.3406474,0,1,0,0,0
Qual a medida dessa mesa? pois não fala na descrição.,0,1,0,0,1,2.3668487071990967,4655,85.70703125,0.3261111,0,1,0,0,0
O que vem junto com o hoverboard  Vem controle e capa como na foto?,0,1,0,0,1,2.3479666709899902,4625,85.70703125,0.3110316,0,1,0,0,0
Estou com medo de n VM certo o produto.. me ajudem,1,0,0,0,0,2.2295656204223633,4628,85.7109375,0.1752588,0,1,0,0,0
Esse produto não chegou o vendedor me deu o calote,1,0,0,0,0,2.3260984420776367,4666,84.7265625,0.2742422,0,1,0,1,0
"Tem resposta lenta aos comandos, mas dá pra quebrar o galho. Tem boa imagem.",0,0,1,0,0,2.2422690391540527,4665,85.18359375,0.1893931,0,1,0,0,0
Alguém sabe Quantos tipos de toques de chamada ele tem?,0,1,0,0,0,2.3373184204101562,4624,85.1953125,0.2818321,0,1,0,0,0
Como não tem lugar para perguntar sovre o produto estou perguntando aqui gostaria de saber se ele é de fato 600 rms???  Pois pretenfo só comprar se for mesmo essa potência.... Acho que o site deveria deixar um espaço para dívidas dos clientes assim evitariam trocas de vários produtos..... Aguardo algum retorno   Pioneer e qualidade sem igual  se açguem procura qualidade compre tudo Pioneer....,0,1,0,0,0,2.4543464183807373,4620,85.7734375,0.4255237,0,1,0,1,1
Esse aparelho É a bateria ou a pilha? Gostaria de um aparelho a bateria,0,1,0,0,0,2.203970432281494,4668,85.78125,0.1501815,0,1,0,0,0
"Gostaria de adquirir esse boneco pro meu filho, mais quero saber se Esse boneco é o de 30cm?",0,1,0,0,0,2.4097089767456055,4678,85.46875,0.356372,0,1,0,0,0
Gostaria de saber se vocês possuem os amortecedores cofap turbogás  e qual valor para eu pagar a diferença???,0,1,0,0,0,2.2889654636383057,4655,85.46875,0.2385826,0,1,0,0,0
"Parece um ótimo produto e de boa qualidade, mas não sei onde conecta-lo para poder falar nele, se alguém poder tirar minha dúvida comprarei sem medo! :)",0,1,1,0,0,2.4351184368133545,4643,85.7421875,0.3841592,0,1,0,1,0
Queria saber se alguém que comprou o roupeiro não teve nenhum tipo de problema  Tenho interesse em comprar mas com tanta avaliação ruim fico na duvida,0,1,0,0,0,2.2996490001678467,4644,84.62890625,0.2577524,0,1,0,1,0
Ola gostaria de saber si  essa tv tem o link da  Netflix?,0,1,0,0,0,2.2343645095825195,4622,85.08203125,0.192253,0,1,0,0,0
"Olá pessoal, eu comprei o produto descrito a cima. E gostaria de informar a todos q é original sim, porém não é JBL!! É uma marca similar...em momento algum o site informava q esse produto era JBL, Tbm só sendo bobo de achar q seria... E nesse preço no máximo seria uma réplica da JBL...VLWW",0,0,1,0,1,2.4189085960388184,4629,85.1171875,0.3743692,0,1,0,1,0
RECEBI O MEU PRODUTO NA PRÓPRIA CAIXA SEM AO MENOS UMA PROTEÇÃO E A MESMA ESTAVA ABERTA PORÉM OS PRODUTOS NÃO FORAM DANIFICADOS,0,0,0,1,0,2.352569818496704,4636,85.609375,0.3136213,0,0,0,1,1
"VERGONHA, essa é a descrição que faço sobre a AMERICANAS, comprei 01 jogo desse ha quase 02 meses atras, presente para o NATAL, e só entregaram hoje. Minha filha teve o NATAL FRUSTADO sem presente. NÃO RECOMENDO DE JEITO NENHUM COMPRAR NA AMERICANAS",1,1,0,0,0,2.461597442626953,4636,84.6328125,0.4050121,0,1,0,1,1
"ENTREGA PERFEITA,MUITO ANTES DA DATA,JA  O PRODUTO NÃO É ESSAS COISAS .",1,0,1,0,0,2.3328945636749268,4600,84.13671875,0.2910181,0,1,0,1,0
"FIZ A COMPRA, ANTES DO NATAL, ELE CHEGOU NO DIA DO NATAL, CONSTATEI QUE O VIDRO DA CAMERA ESTAVA QUEBRADO, LIGUEI PARA AMERICANAS, ELES MANDARAM EU ENVIAR PELO CORREIO PARA SER FEITO A TROCA, SENDO QUE PRA ELES CHEGOU EM 5 DIAS, E MANDARAM DE VOLTA PARA MIM JA, JA ESTA A 13 DIAS NO SITE DOS CORREIOS QUE SAIU DE CTE BENFICA PARA CDD IRAJA, E NAO CHEGA NUNCA EM IRAJA, ESTOU TENTANDO ENTRAR EM CONTATO COM A AMERICANAS E ELES NAO RESOLVEM, PRECISAVA DO CELULAR PARA VIAJAR. E AGORA ESTOU NESSA DEPENDENCIA DELES, O CORREIO NAO DA NENHUMA INFORMAÇAO DE NADA SÓ DIZ QUE TENHO QUE ENTRAR EM CONTATO COM A AMERICANAS, E QUANDO ENTRO ELES FALAM QUE ESTA EM TRANSITO A MINHA ENCOMENDA E DESLIGAM, TO DE SACO CHEIO DISSO, UMA FALTA DE RESPEITO COM AS PESSOAS.",1,1,0,1,0,2.524618625640869,4640,84.07421875,0.4821885,1,1,0,1,1
"O Aparelho superaquece mesmo fora de uso. Já peguei várias vezes  na bolsa, mostrando 42° de temperatura no app de resfriamento.  Durante o Carregamento fica quase intocável e a base do carregador não sei por que ainda não derreteu de tanto que fica quente.  Quando ele está quente as fotos ficam manchadas e algumas nem salvam. Você fotografa mas a foto não salva na memória..",0,0,1,0,0,2.3984274864196777,4639,84.58984375,0.3460319,0,1,0,1,0
"A única coisa que quando você vai comprar uma TV desta polegada você tem que ter no mínimo 5 metros de distância do SOFÁ , ou seja , sua sala tem que ter pelo menos 30MTS quadrados igual a nossa.  Senão , você vai sentir muito mal estar, ânsia de vômito, e tontura.   Fora isso, a TV é espetacular!!!!",0,0,1,0,0,2.3655107021331787,4641,84.59375,0.3365801,0,1,0,1,0
É LINDO! IGUAL O ANUNCIADO. EU RECOMENDO. PARABÉNS A TODA EQUIPE AMERICANA. ENTREGA MUITO RÁPIDA.,1,1,1,0,1,2.4429574012756348,4645,84.125,0.4046478,0,1,0,1,1
"Excelente produto, entrega antes do prazo, depois do purificador ADEUS BOMBONA DE ÁGUA MINERAL. Muito melhor, mais pura e mais gelada.",1,0,1,0,0,2.4015676975250244,4653,84.5390625,0.3543199,0,1,0,1,0
"produto excelente com  preço   bom,  tenho  outro  produto excelente  que deu problema e consertá-lo é inviável.",0,0,1,0,0,2.3718745708465576,4690,84.5390625,0.3259617,0,1,0,1,0
Produto embora em embalagem comercial é muito eficiente,0,0,1,1,0,2.326427936553955,4673,85.1484375,0.2812367,0,0,0,1,0
"Gente, essa cadeirinha foi minha salvação! Consigo fazer ela dormir no colo e passo ela pra cadeirinha vibrando.. ela tira uns 3 cochilos de 1h todos os dias.. e fica menos estressada! Achei excelente o custo-beneficio!",0,0,1,0,0,2.298015594482422,4637,85.15625,0.2628904,0,1,0,0,1
O produto chegou muito rápido e de otima qualidade. Dei apenas carga uma vez e já utilizei várias vezes e até agira tudo bem.,1,0,1,0,0,2.3995254039764404,4637,85.15625,0.3517074,1,0,0,1,0
"O produto cumpri o prometido, protegendo bem o aparelho.",0,0,1,0,0,2.3367109298706055,4634,84.34375,0.2998507,0,0,0,1,0
"Com menos de um mês de uso, já apresentou defeito.",0,0,1,0,0,2.3988211154937744,4634,84.8359375,0.3433657,0,1,0,1,0
"As cadeiras estão todas riscadas, pois a caixa estava todo rasgada nas laterais e remexidas por dentro, oque riscou todas as cadeiras.",0,0,0,1,0,2.3981807231903076,4649,84.84375,0.3418171,0,1,0,1,0
"Produto vendido por parceira da Americanas.com. O livro não veio plastificado, estava apenas com o envelope da transportadora. Para minha surpresa o livro cheirava a mofo, como se tivesse sido armazenado em um local com umidade ou então foi adquirido de segunda mão.  Já comprei dezenas de livros pela B2W, e foi a primeira vez que recebi um produto fora dos padrões. Verifiquem a procedência dos fornecedores e parceiros de vocês.",0,1,0,1,0,2.3904869556427,4661,85.30859375,0.3378765,0,1,0,1,1
Infelizmente pela má qualidade da embalagem as bordas dos livros estavam amassadas e muitas etiquetas na capa deixando o livro marcado como se fossem usados.,0,0,0,1,0,2.3419137001037598,4652,85.3125,0.3017893,0,1,0,1,0
"Comprei o painel a exatamente uma samana, no mesmo dia o dinheiro saiu da minha conta porém tem 7 dias que esta aguardando pagamento!!! Fiz varias tentativas de contato porém sem sucesso!! Dá para acreditar que a Americanas trabalha com empresas tão ruins??",0,1,0,0,0,2.425260543823242,4647,85.3125,0.3736431,0,1,0,1,1
Meu produto veio faltando peça.. Fabricante displicente e pouco confiável. Já se passaram 15 dias e a peça ainda não chegou. Não recomendo a compra desse produto.,1,1,1,1,0,2.3902673721313477,4647,84.3203125,0.3503017,0,1,0,1,1
Não recebi o produto. A empresa parceira não entregou!,1,1,0,0,0,2.304314374923706,4647,84.8125,0.2680485,0,1,0,1,0
"Não gostei, quero saber, vou ficar no prejuízo? Camisa de péssima qualidade",0,1,1,0,0,2.3618311882019043,4647,84.59375,0.3251124,0,1,0,1,0
E ele vem com estampa de Minion e é feito de plástico.,0,0,1,0,0,2.229010820388794,4647,84.625,0.1941358,0,1,0,0,0
"Não gostei, muito enjoativo, fora que o sabor é estranho. Não parece ser Milka, pois geralmente os chocolates são as maravilhosos.",0,0,1,0,0,2.3238282203674316,4667,84.625,0.2879891,0,1,0,1,0
"Parecia ótimo  só que o meu não está funcionando a entrada do fone de ouvidos, e veio com um arranhado grande na parte traseira, até a caixa veio rasgada. Parece que é  usado! Estou decepcionada. Espero que devolvam meu dinheiro.",0,1,1,1,0,2.390245199203491,4669,85.1171875,0.3417413,0,1,0,1,1
Fiquei muito satisfeito com a rapidez da entrega da mercadoria... Parabéns para toda equipe que me surpreendeu entregando antes do prazo estabelecido.,1,0,0,0,0,2.3785812854766846,4668,84.3828125,0.3275752,1,0,0,1,0
Foi entregue no endereço errado e não no solicitado no pedido,1,0,0,0,0,2.3250577449798584,4655,84.421875,0.2828324,0,1,0,1,0
Uma  loja que não honra com seus compromissos porem comprei esse radio dia 28/11/17 porem foi marcado a entrega p 15 de dezembro não cumprindo e logo marcando p dia 27 de dezembro que também não entregou e hj e dia 4 de janeiro e ate o momento não houve a entrega e nenhuma explicação e ainda mandaram um link p avaliar um produto que não chegou .,1,0,0,0,0,2.4156558513641357,4657,84.94921875,0.3761782,0,1,0,1,1
"Comprei o cartucho com entrega prevista para dia 29/03/18, porém demoraram a postar e ao postarem já elevaram o prazo para o dia 04/04/18, porém até hoje dia 07/04/18 produto não chegou, frete é pago e serviço prestado pela americanas.com infelizmente não presta.",1,1,0,0,0,2.3932645320892334,4657,84.48046875,0.3408684,0,1,0,1,1
"O produto é bom, porém foi entregue atrasado, após o natal.",1,0,1,0,0,2.432117462158203,4657,84.97265625,0.3797363,0,1,0,1,0
A minha avaliação é sobre a entrega  Meu produto chegou danificado,0,0,0,1,0,2.3688740730285645,4662,84.34765625,0.3219097,1,0,0,1,0
"Mercadoria recebida agora, o entregador entregou em numero diferente do indicado no meu cadastro",1,0,0,0,0,2.298478603363037,4649,84.75,0.2531536,0,1,0,1,0
"Entrega demora muito. Se for para um caso de emergência, como o meu, não recomendo. Faz mais de 20 dias que fiz o pedido e ainda não chegou.",1,0,0,0,0,2.328054189682007,4657,84.7578125,0.283412,0,1,0,1,1
"O produto chegou antes do prazo, e atendeu as minhas expectativas.",1,0,1,0,0,2.3211488723754883,4662,85.30859375,0.2688021,0,0,0,1,0
"Comprei um sofa deste a quase dois meses, porem ainda nao chegou, desde de que a americanas começou a trabalhar com estes parceiros a qualidade da entrega e do rastreamento esta muito ruim, não recebo mais as atualizações do status da entrega, nem nenhuma informação, espero que revejam a sua politica de entrega e seus parceiros, cuidado ao comprar, continuo no aguardo quanto meu sofa",1,1,0,0,0,2.3993284702301025,4657,85.30859375,0.3545863,0,1,0,1,1
Já se passou mais de um mês e até agora a impressora não chegou. Gostaria de uma posição a respeito da Americanas.com! Obrigado,1,1,0,0,0,2.366109848022461,4655,85.30859375,0.3130265,0,1,0,1,0
Como ja havia uinformado anteriormente o livro não foi entregue.,1,0,0,0,0,2.2903342247009277,4640,84.54296875,0.2502659,0,1,0,1,0
"A entrega foi rápida e eu tive um bom atendimento, recomendo a loja!",1,1,0,0,0,2.203174114227295,4651,84.54296875,0.1730982,0,1,0,1,0
"Fiz o pedido e recebi o produto em 3 dias úteis. Muito rápido. Parabéns...somente uma observação, o produto precisa de um adaptador pra tomada.",1,0,1,0,0,2.3066046237945557,4655,84.98046875,0.268172,0,1,0,1,0
"Produto bom, chegou até antes do prazo de entrega. Recomendo!",1,0,1,0,0,2.3882369995117188,4654,84.48828125,0.3379368,0,1,0,1,0
"Comprei dois produtos por R$ 380,00 que foi debitado do meu cartão. Mandaram somente um produto com uma nota estranha e no valor de R$ 110,00.  Ainda não consegui corrigir. O sistema de atendimento é mecânico e não consigo falar com ninguém.   Não recomendo compras nas Americanas.",0,1,0,1,0,2.3615341186523438,4643,84.12890625,0.3059616,0,1,0,1,1
"Excelente produto, chegando antes do prazo previsto.  #superindico",1,0,1,0,0,2.4273836612701416,4641,83.8828125,0.3753487,0,1,0,1,0
