text,ENTREGA,OUTROS,PRODUTO,CONDICOES DE RECEBIMENTO,ANUNCIO,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"Uma câmera muito boa, por ser uma câmera de entrada espera vemos dela, porém está superando minhas expectativas, pena que não chegou em dia, atrasou 4 dias da entrega, e difícil contanto com o vendedor, porém produto super recomendado.",1,1,1,0,0,"produto, entrega
",0.8633847236633301,6.0,184.0,190.0,['ENTREGA']
Comprei mais pensando na qualidade da câmera mais não é tão boa o quanto eu esperava principalmente a frontal.,0,0,1,0,0,"produto
",1.2055964469909668,3.0,156.0,159.0,[]
"Gostaria que tivesse a informação se as imagens é preto e branco ou colorido, pois comprei e quando foi instalado vimos que é preto e branco.Se soubesse não teria comprado.",0,0,1,0,1,"produto, anuncio
",1.1167495250701904,7.0,172.0,179.0,['ANUNCIO']
EU NÃO CONSIGO POR EXEMPLO COLOCAR PRATOS QUADRADOS E PEDI COM BANDEJA ´PARA QUE A AGIA NÃO CAIA FORA DELA E QUANDO COLOCAMOS OS COPOS A ÁGUA CAI FORA DA BANDEJA. PORÉM O MAIS GRAVE É NÃO CABER PRATOS QUADRADOS,0,0,1,0,0,"produto
",0.5509989261627197,3.0,208.0,211.0,[]
produto com defeito aguardando definição para cancelamento da compra .,0,1,0,1,0,"produto, condicoes de recebimento
",1.2016608715057373,11.0,146.0,157.0,['CONDICOES DE RECEBIMENTO']
Os cartuchos se queimam prematuramente e com extrema facilidade pois são programados para isso. São caros e difíceis de encontrar. Compre e comprove essa delícia de golpe da HP em clientes desavisados.,0,0,1,0,0,"produto
",1.1309666633605957,3.0,180.0,183.0,[]
"Esse produto vem com carregador e fone? Gostaria de comprar, porém no conteudo da embalagem não informa esses itens",0,1,1,0,0,"produto, anuncio
",1.5231330394744873,7.0,158.0,165.0,['ANUNCIO']
"Comprei faz um mês e justamente hoje dia 23/03/18 as 11:03 ao espreme 9 laranjas ele parou e não quis mas funcionar, estou decepcionada com o produto, um produto tão caro e para de funcionar no primeiro dia é brincadeira viu.",0,0,1,0,0,"produto
",4.563937187194824,3.0,201.0,204.0,[]
Ainda não instalei. Mas fiquei decepcionada de comprar Acqualimp e receber Pentair. Vocês vendem uma marca e entregam outra.,0,0,0,1,1,"produto, anuncio
",1.0855064392089844,7.0,165.0,172.0,['ANUNCIO']
"O produto chegou com avarias/rasgado, provavelmente no transporte, estou aguardando a troca...promessa de trinta dias...",0,1,0,1,0,"produto, condicoes de recebimento, entrega
",1.1660330295562744,14.0,161.0,175.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Na fotografia o produto parece de excelente qualidade.  Na realidade, a qualidade do material é bastante inferior.  Na primeira lavagem, já estão com aparência de que foram usadas bastante e desfiam fácil. Não foi o que eu esperava!",0,0,1,0,1,"produto
",1.2318828105926514,3.0,184.0,187.0,[]
"Várias vezes me ligaram pra confirmar a medida do cooktop e mesmo assim mandaram com a medida errada! Depois me sugeriram que pedisse alguém pra cortar um pedaço nos pés pra que pudessem encaixar! A moça que me ligou foi até educada comigo, mas é fato que fiquei decepcionada!",0,1,0,1,0,"produto, outros
",1.0975124835968018,6.0,204.0,210.0,['OUTROS']
"Café não fica na temperatura ideal mais para morno que quente, reservatório porta filtro não encaixa direito dificuldade em retirar a jarra! (enrosca)",0,0,1,0,0,"produto
",1.0948457717895508,3.0,167.0,170.0,[]
"Comprei uma Smart TV para assistir Netflix e ela não possui esse aplicativo e não dá para baixar. Fiquei decepcionada, pois viajei no período que o produto chegou e não consegui trocar. No anúncio não tinha absolutamente nada falando que não tinha Netflix. Se tivesse eu teria comprado outra que tem o aplicativo.",0,1,1,0,1,"produto, anuncio
",1.1308825016021729,7.0,198.0,205.0,['ANUNCIO']
Gostaria de ter uma decisão concreta e científica sobre o meu pedido que ainda não chegou. Marcaram o prazo até 21/05 e hj já são 22/05 e não recebi a minha compra. Por gentileza o que está acontecendo?,1,1,0,0,0,"entrega
",1.291332721710205,3.0,191.0,194.0,['ENTREGA']
"produto até bonito... mas de pessima qualidade!!!! nao comprem... é só dor de cabeça... com uma semana de uso descosturou um dos assentos... liguei, falaram que ia sustituir e até agora nada... quase 4 meses... falra de respeito total",0,1,1,0,0,"produto, outros
",1.087425947189331,6.0,190.0,196.0,['OUTROS']
"É um produto barato e nada comparável com o top, que  custa mil reais. Bem fraquinho",0,0,1,0,0,"produto
",1.1502864360809326,3.0,156.0,159.0,[]
"Eletro ventilador travado!! Equipamento veio defeituoso de fábrica, causando transtorno.",0,0,0,1,0,"produto, condicoes de recebimento
",1.3553707599639893,11.0,155.0,166.0,['CONDICOES DE RECEBIMENTO']
"O liquidificador funciona, mas a outra parte veio quebrada, justamente na parte q trava o aparelho. Irei devolvê-lo.",0,1,0,1,0,"produto, condicoes de recebimento
",3.8894245624542236,11.0,163.0,174.0,['CONDICOES DE RECEBIMENTO']
Veio com defeito a entrada do cartao  de memoria e  sb não funciona e a bateria não aguenta o volume médio da caixa 50.00 jogos forra compre no site das Lojas Americana o produto e falsificado sei porque já tive uma caixinha k 10,0,1,1,1,0,"produto, condicoes de recebimento
",1.6473362445831299,11.0,196.0,207.0,['CONDICOES DE RECEBIMENTO']
Isso mesmo. O aparelho não funcionou e vendedor enviou dados para reenviar. Foi reenviado e depois não houve nenhuma comunicação. O que vc pensa de vendedor que tem esse comportamento?,0,1,0,1,0,"produto, outros
",1.9037303924560547,6.0,172.0,178.0,['OUTROS']
A pesssoa parece que não gostou muito. .!! Mas está usando....!!! Gosto pessoal e difícil entender...!!!,0,0,1,0,0,"outros
",2.063669204711914,3.0,160.0,163.0,['OUTROS']
Não faz vinco. Para roupas simples é aconselhável. Em 4 dias de uso as cerdas que vem para acoplar na saida do vapor descolaram.   Mas pelo preço desamassa bem.,0,0,1,0,0,"produto
",1.1585228443145752,3.0,179.0,182.0,[]
"O produto funciona e chegou dentro do prazo de entrega. Entretanto não recomendo para aqueles buscam água gelada de verdade, pois o máximo que conseguirão é uma água fria.",1,0,1,0,0,"produto, entrega
",1.0804424285888672,6.0,170.0,176.0,['ENTREGA']
A tv apresenta ondulações ou borrões ao redor das imagens em movimento. Internet supet difícil de instalar. Pedi pra trocar por outra marca. A entrega pelo contrário superou as expectativas. A Americanas é ponta firme.,1,1,1,0,0,"produto, entrega
",1.1004524230957031,6.0,180.0,186.0,['ENTREGA']
"Ainda não recebi...esperando desde Abril, quando chegar eu opino! Demoram mt pr entregar",1,0,0,0,0,"entrega
",1.1495213508605957,3.0,155.0,158.0,['ENTREGA']
Demora demais para assar embaixo. Tem que deixar esquentar bastante ante de colocar a massa dentro,0,0,1,0,0,"produto
",1.0913591384887695,3.0,157.0,160.0,[]
"Até agora depois de um mês e 5 dias da compra e já ter pago a cama, não recebi o produto..tá difícil comprar pela internet..",1,0,0,0,0,"entrega
",1.2410304546356201,3.0,165.0,168.0,['ENTREGA']
Comprei o produto a mais de 30 dias e até hoje não recebi.,1,0,0,0,0,"entrega
",1.0873081684112549,3.0,152.0,155.0,['ENTREGA']
Recomendo! É um produto q responde as espectativas de um notebook de entrada.,0,0,1,0,0,"produto
",0.5077199935913086,3.0,151.0,154.0,[]
"Presenteei uma criança com o produto demorou a entrega quase 60 dias e quando chegou ainda quebrado , imagina a decepção da criança, pior ainda o descaso do parceiro MKTP da Americanas que nem se deu o trabalho de entrar em contato, pra solucionar o ocorrido, após várias reclamações . Americanas deveria avaliar melhor seus parceiros afinal estamos comprando no seu site.",1,1,0,1,0,"entrega, produto, condicoes de recebimento
",1.108875036239624,14.0,215.0,229.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Comprei dois conjuntos destas taças e recebi apenas um, totalmente fora do prazo previsto. Já paguei o produto e até agora Estou aguardando uma posição de empresa que fez o envio. Me pediram 48hs de prazo e já se vao cinco dias... Descaso total com o consumidor!!! Totalmente insatisfeita...",1,1,0,1,0,"entrega, produto
",1.1459641456604004,6.0,204.0,210.0,['ENTREGA']
"Pior de todos, não consigo utilizar em nada, trava em tudo, ligar e desligar é uma eternidade, usar algum app sem chance travamento completo! Não recomendo",0,0,1,0,0,"produto
",1.0826685428619385,3.0,169.0,172.0,[]
Desenho e acabamento impecáveis. Não espere uma simples torneira,0,0,1,0,0,"produto
",1.1940062046051025,3.0,147.0,150.0,[]
"Primeiros meses estava tudo ótimo, um mês para vencer a garantia começou desligar sozinha. Mandei para autorizada e eles repararam o defeito, porem dois meses depois e já fora da garantia o tv começou com o mesmo defeito.",0,0,1,0,0,"produto
",1.1214876174926758,3.0,185.0,188.0,[]
"Comprei esse celular de presente pra minha mulher. O celular funcionou por pouco mais de 30 dias e não funcionou mais. E assistência técnica da samsung , só no Aricanduva em SP. Verifiquei a possibilidade de retirar a bateria. Mas..... tem que desmontar a frente do celular. Vou levar pra assistência técnica. Vamos ver quanto tempo vai levar pra samsung resolver o problema.",0,1,1,0,0,"produto, outros
",1.2048869132995605,6.0,217.0,223.0,['OUTROS']
O produto demorou muito a chegar (cerca de 30 dias). Veio com a cor errada (pedi marrom claro e veio marrom escuro). É só checar o meu pedido. Mais vou ficar com ele mesmo assim. No mais é um produto normal sem maiores adjetivos.,1,0,1,1,0,"entrega, produto
",1.147186040878296,6.0,193.0,199.0,['ENTREGA']
Gostaria de receber informações mais detalhadas sobre o produto. Parece ser muito bom e bonito.,0,1,0,0,0,"produto
",1.1041131019592285,3.0,153.0,156.0,[]
Botão de click esquerdo parou de funcionar em duas semanas.,0,0,1,0,0,"produto
",1.0881924629211426,3.0,147.0,150.0,[]
"Não adianta ficar perguntando sobre o produto... era orações chego à 3 dias atrás..  Decepção total, não compro mais nada da Americanas nunca mais... e também vou falar mal para todos que eu conheço",1,1,0,0,0,"entrega, outros
",1.0848450660705566,6.0,183.0,189.0,"['ENTREGA', 'OUTROS']"
Chave feita com o metal derretido do Santo Graal. Hoje todo aperto de parafuso que faço é abençoado.,0,0,1,0,0,"produto, outros
",1.211085319519043,6.0,160.0,166.0,['OUTROS']
"Desde que a pessoa saiba ler, pode aprender (e se divertir) com esse livro, não sendo necessário ser estudante das ciências da saúde. No caso de profissionais/estudantes que dependem da Anatomia eu recomendo um livro texto e atlas mais sofisticados ou uma figura sem legendas para colorir, rsrs.",0,0,1,0,0,"produto
",1.250302791595459,3.0,200.0,203.0,[]
Aprecento defeito mais a loja foi atenciasa e vai madar outro produto mais eu recomendo a loja e esse produto,0,1,1,1,0,"produto, outros
",1.4483826160430908,6.0,160.0,166.0,['OUTROS']
Mal liguei já veio com vazamento.... Comprei para suprir as necessidades do meu estabelecimento e agora não posso utilizar....,0,0,0,1,0,"produto, condicoes de recebimento
",1.871894121170044,11.0,160.0,171.0,['CONDICOES DE RECEBIMENTO']
"Relogio com boas características, porém a bateria deixa muito a desejar. Não ultrapassa três meses de duração.",0,0,1,0,0,"produto
",1.045055627822876,3.0,159.0,162.0,[]
Gostaria de saber se esse celular é original? Aguardo uma resposta,0,1,0,0,0,"produto
",1.0699939727783203,3.0,148.0,151.0,[]
"Qual a capacidade de conexão deste modelo?  3G, 4G? gostaria que me respondessem o mais rápido possível pois estou realmente interessado. Agradeço desde já!                                                                       .",0,1,0,0,0,"produto
",1.163562536239624,3.0,176.0,179.0,[]
Qual a medida dessa mesa? pois não fala na descrição.,0,1,0,0,1,"produto, anuncio
",0.5538878440856934,7.0,146.0,153.0,['ANUNCIO']
O que vem junto com o hoverboard  Vem controle e capa como na foto?,0,1,0,0,1,"produto
",1.1173176765441895,3.0,151.0,154.0,[]
Estou com medo de n VM certo o produto.. me ajudem,1,0,0,0,0,"outros
",1.1046607494354248,3.0,148.0,151.0,['OUTROS']
Esse produto não chegou o vendedor me deu o calote,1,0,0,0,0,"outros
",1.0557169914245605,3.0,145.0,148.0,['OUTROS']
"Tem resposta lenta aos comandos, mas dá pra quebrar o galho. Tem boa imagem.",0,0,1,0,0,"produto
",1.0804071426391602,3.0,153.0,156.0,[]
Alguém sabe Quantos tipos de toques de chamada ele tem?,0,1,0,0,0,"produto
",1.1662092208862305,3.0,147.0,150.0,[]
Como não tem lugar para perguntar sovre o produto estou perguntando aqui gostaria de saber se ele é de fato 600 rms???  Pois pretenfo só comprar se for mesmo essa potência.... Acho que o site deveria deixar um espaço para dívidas dos clientes assim evitariam trocas de vários produtos..... Aguardo algum retorno   Pioneer e qualidade sem igual  se açguem procura qualidade compre tudo Pioneer....,0,1,0,0,0,"produto, anuncio
",1.1033587455749512,7.0,218.0,225.0,['ANUNCIO']
Esse aparelho É a bateria ou a pilha? Gostaria de um aparelho a bateria,0,1,0,0,0,"produto
",1.0832018852233887,3.0,151.0,154.0,[]
"Gostaria de adquirir esse boneco pro meu filho, mais quero saber se Esse boneco é o de 30cm?",0,1,0,0,0,"produto, anuncio
",0.5835971832275391,7.0,158.0,165.0,['ANUNCIO']
Gostaria de saber se vocês possuem os amortecedores cofap turbogás  e qual valor para eu pagar a diferença???,0,1,0,0,0,"produto
",1.0856029987335205,3.0,160.0,163.0,[]
"Parece um ótimo produto e de boa qualidade, mas não sei onde conecta-lo para poder falar nele, se alguém poder tirar minha dúvida comprarei sem medo! :)",0,1,1,0,0,"produto, outros
",1.2316792011260986,6.0,167.0,173.0,['OUTROS']
Queria saber se alguém que comprou o roupeiro não teve nenhum tipo de problema  Tenho interesse em comprar mas com tanta avaliação ruim fico na duvida,0,1,0,0,0,"produto
",1.25138258934021,3.0,167.0,170.0,[]
Ola gostaria de saber si  essa tv tem o link da  Netflix?,0,1,0,0,0,"produto
",1.1947541236877441,3.0,149.0,152.0,[]
"Olá pessoal, eu comprei o produto descrito a cima. E gostaria de informar a todos q é original sim, porém não é JBL!! É uma marca similar...em momento algum o site informava q esse produto era JBL, Tbm só sendo bobo de achar q seria... E nesse preço no máximo seria uma réplica da JBL...VLWW",0,0,1,0,1,"produto, anuncio
",1.233926773071289,7.0,206.0,213.0,['ANUNCIO']
RECEBI O MEU PRODUTO NA PRÓPRIA CAIXA SEM AO MENOS UMA PROTEÇÃO E A MESMA ESTAVA ABERTA PORÉM OS PRODUTOS NÃO FORAM DANIFICADOS,0,0,0,1,0,"condicoes de recebimento
",0.8959202766418457,8.0,176.0,184.0,['CONDICOES DE RECEBIMENTO']
"VERGONHA, essa é a descrição que faço sobre a AMERICANAS, comprei 01 jogo desse ha quase 02 meses atras, presente para o NATAL, e só entregaram hoje. Minha filha teve o NATAL FRUSTADO sem presente. NÃO RECOMENDO DE JEITO NENHUM COMPRAR NA AMERICANAS",1,1,0,0,0,"entrega
",1.8876268863677979,3.0,202.0,205.0,['ENTREGA']
"ENTREGA PERFEITA,MUITO ANTES DA DATA,JA  O PRODUTO NÃO É ESSAS COISAS .",1,0,1,0,0,"entrega, produto
",1.855334997177124,6.0,161.0,167.0,['ENTREGA']
"FIZ A COMPRA, ANTES DO NATAL, ELE CHEGOU NO DIA DO NATAL, CONSTATEI QUE O VIDRO DA CAMERA ESTAVA QUEBRADO, LIGUEI PARA AMERICANAS, ELES MANDARAM EU ENVIAR PELO CORREIO PARA SER FEITO A TROCA, SENDO QUE PRA ELES CHEGOU EM 5 DIAS, E MANDARAM DE VOLTA PARA MIM JA, JA ESTA A 13 DIAS NO SITE DOS CORREIOS QUE SAIU DE CTE BENFICA PARA CDD IRAJA, E NAO CHEGA NUNCA EM IRAJA, ESTOU TENTANDO ENTRAR EM CONTATO COM A AMERICANAS E ELES NAO RESOLVEM, PRECISAVA DO CELULAR PARA VIAJAR. E AGORA ESTOU NESSA DEPENDENCIA DELES, O CORREIO NAO DA NENHUMA INFORMAÇAO DE NADA SÓ DIZ QUE TENHO QUE ENTRAR EM CONTATO COM A AMERICANAS, E QUANDO ENTRO ELES FALAM QUE ESTA EM TRANSITO A MINHA ENCOMENDA E DESLIGAM, TO DE SACO CHEIO DISSO, UMA FALTA DE RESPEITO COM AS PESSOAS.",1,1,0,1,0,"entrega, produto, condicoes de recebimento, outros
",1.1420783996582031,17.0,393.0,410.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO', 'OUTROS']"
"O Aparelho superaquece mesmo fora de uso. Já peguei várias vezes  na bolsa, mostrando 42° de temperatura no app de resfriamento.  Durante o Carregamento fica quase intocável e a base do carregador não sei por que ainda não derreteu de tanto que fica quente.  Quando ele está quente as fotos ficam manchadas e algumas nem salvam. Você fotografa mas a foto não salva na memória..",0,0,1,0,0,"produto
",1.901869773864746,3.0,228.0,231.0,[]
"A única coisa que quando você vai comprar uma TV desta polegada você tem que ter no mínimo 5 metros de distância do SOFÁ , ou seja , sua sala tem que ter pelo menos 30MTS quadrados igual a nossa.  Senão , você vai sentir muito mal estar, ânsia de vômito, e tontura.   Fora isso, a TV é espetacular!!!!",0,0,1,0,0,"produto
",0.751476526260376,3.0,215.0,218.0,[]
É LINDO! IGUAL O ANUNCIADO. EU RECOMENDO. PARABÉNS A TODA EQUIPE AMERICANA. ENTREGA MUITO RÁPIDA.,1,1,1,0,1,"produto, anuncio, entrega
",1.2114639282226562,10.0,171.0,181.0,"['ENTREGA', 'ANUNCIO']"
"Excelente produto, entrega antes do prazo, depois do purificador ADEUS BOMBONA DE ÁGUA MINERAL. Muito melhor, mais pura e mais gelada.",1,0,1,0,0,"produto, entrega
",1.2222225666046143,6.0,167.0,173.0,['ENTREGA']
"produto excelente com  preço   bom,  tenho  outro  produto excelente  que deu problema e consertá-lo é inviável.",0,0,1,0,0,"produto, outros
",1.1941444873809814,6.0,165.0,171.0,['OUTROS']
Produto embora em embalagem comercial é muito eficiente,0,0,1,1,0,"produto
",1.2318115234375,3.0,142.0,145.0,[]
"Gente, essa cadeirinha foi minha salvação! Consigo fazer ela dormir no colo e passo ela pra cadeirinha vibrando.. ela tira uns 3 cochilos de 1h todos os dias.. e fica menos estressada! Achei excelente o custo-beneficio!",0,0,1,0,0,"produto
",1.0711877346038818,3.0,192.0,195.0,[]
O produto chegou muito rápido e de otima qualidade. Dei apenas carga uma vez e já utilizei várias vezes e até agira tudo bem.,1,0,1,0,0,"entrega, produto
",1.1858079433441162,6.0,163.0,169.0,['ENTREGA']
"O produto cumpri o prometido, protegendo bem o aparelho.",0,0,1,0,0,"produto
",1.187901496887207,3.0,148.0,151.0,[]
"Com menos de um mês de uso, já apresentou defeito.",0,0,1,0,0,"produto
",1.182356834411621,3.0,148.0,151.0,[]
"As cadeiras estão todas riscadas, pois a caixa estava todo rasgada nas laterais e remexidas por dentro, oque riscou todas as cadeiras.",0,0,0,1,0,"produto, condicoes de recebimento
",1.2798593044281006,11.0,166.0,177.0,['CONDICOES DE RECEBIMENTO']
"Produto vendido por parceira da Americanas.com. O livro não veio plastificado, estava apenas com o envelope da transportadora. Para minha surpresa o livro cheirava a mofo, como se tivesse sido armazenado em um local com umidade ou então foi adquirido de segunda mão.  Já comprei dezenas de livros pela B2W, e foi a primeira vez que recebi um produto fora dos padrões. Verifiquem a procedência dos fornecedores e parceiros de vocês.",0,1,0,1,0,"produto, condicoes de recebimento
",0.9809010028839111,11.0,235.0,246.0,['CONDICOES DE RECEBIMENTO']
Infelizmente pela má qualidade da embalagem as bordas dos livros estavam amassadas e muitas etiquetas na capa deixando o livro marcado como se fossem usados.,0,0,0,1,0,"produto, condicoes de recebimento
",1.2090189456939697,11.0,164.0,175.0,['CONDICOES DE RECEBIMENTO']
"Comprei o painel a exatamente uma samana, no mesmo dia o dinheiro saiu da minha conta porém tem 7 dias que esta aguardando pagamento!!! Fiz varias tentativas de contato porém sem sucesso!! Dá para acreditar que a Americanas trabalha com empresas tão ruins??",0,1,0,0,0,"entrega, outros
",1.162499189376831,6.0,187.0,193.0,"['ENTREGA', 'OUTROS']"
Meu produto veio faltando peça.. Fabricante displicente e pouco confiável. Já se passaram 15 dias e a peça ainda não chegou. Não recomendo a compra desse produto.,1,1,1,1,0,"produto, outros
",1.2341985702514648,6.0,172.0,178.0,['OUTROS']
Não recebi o produto. A empresa parceira não entregou!,1,1,0,0,0,"entrega
",1.2182328701019287,3.0,148.0,151.0,['ENTREGA']
"Não gostei, quero saber, vou ficar no prejuízo? Camisa de péssima qualidade",0,1,1,0,0,"produto
",2.666637897491455,3.0,153.0,156.0,[]
E ele vem com estampa de Minion e é feito de plástico.,0,0,1,0,0,"produto
",1.585669755935669,3.0,147.0,150.0,[]
"Não gostei, muito enjoativo, fora que o sabor é estranho. Não parece ser Milka, pois geralmente os chocolates são as maravilhosos.",0,0,1,0,0,"produto
",1.1773195266723633,3.0,166.0,169.0,[]
"Parecia ótimo  só que o meu não está funcionando a entrada do fone de ouvidos, e veio com um arranhado grande na parte traseira, até a caixa veio rasgada. Parece que é  usado! Estou decepcionada. Espero que devolvam meu dinheiro.",0,1,1,1,0,"produto, condicoes de recebimento
",1.2322547435760498,11.0,189.0,200.0,['CONDICOES DE RECEBIMENTO']
Fiquei muito satisfeito com a rapidez da entrega da mercadoria... Parabéns para toda equipe que me surpreendeu entregando antes do prazo estabelecido.,1,0,0,0,0,"entrega
",1.1576976776123047,3.0,166.0,169.0,['ENTREGA']
Foi entregue no endereço errado e não no solicitado no pedido,1,0,0,0,0,"entrega
",1.2009191513061523,3.0,146.0,149.0,['ENTREGA']
Uma  loja que não honra com seus compromissos porem comprei esse radio dia 28/11/17 porem foi marcado a entrega p 15 de dezembro não cumprindo e logo marcando p dia 27 de dezembro que também não entregou e hj e dia 4 de janeiro e ate o momento não houve a entrega e nenhuma explicação e ainda mandaram um link p avaliar um produto que não chegou .,1,0,0,0,0,"entrega, outros
",0.5854635238647461,6.0,227.0,233.0,"['ENTREGA', 'OUTROS']"
"Comprei o cartucho com entrega prevista para dia 29/03/18, porém demoraram a postar e ao postarem já elevaram o prazo para o dia 04/04/18, porém até hoje dia 07/04/18 produto não chegou, frete é pago e serviço prestado pela americanas.com infelizmente não presta.",1,1,0,0,0,"entrega
",1.10856032371521,3.0,216.0,219.0,['ENTREGA']
"O produto é bom, porém foi entregue atrasado, após o natal.",1,0,1,0,0,"produto, entrega
",1.1138136386871338,6.0,150.0,156.0,['ENTREGA']
A minha avaliação é sobre a entrega  Meu produto chegou danificado,0,0,0,1,0,"entrega, condicoes de recebimento
",1.181365728378296,11.0,147.0,158.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Mercadoria recebida agora, o entregador entregou em numero diferente do indicado no meu cadastro",1,0,0,0,0,"entrega, outros
",1.1783270835876465,6.0,154.0,160.0,"['ENTREGA', 'OUTROS']"
"Entrega demora muito. Se for para um caso de emergência, como o meu, não recomendo. Faz mais de 20 dias que fiz o pedido e ainda não chegou.",1,0,0,0,0,"entrega
",0.613745927810669,3.0,170.0,173.0,['ENTREGA']
"O produto chegou antes do prazo, e atendeu as minhas expectativas.",1,0,1,0,0,"entrega, produto
",1.2219276428222656,6.0,148.0,154.0,['ENTREGA']
"Comprei um sofa deste a quase dois meses, porem ainda nao chegou, desde de que a americanas começou a trabalhar com estes parceiros a qualidade da entrega e do rastreamento esta muito ruim, não recebo mais as atualizações do status da entrega, nem nenhuma informação, espero que revejam a sua politica de entrega e seus parceiros, cuidado ao comprar, continuo no aguardo quanto meu sofa",1,1,0,0,0,"entrega
",1.1251873970031738,3.0,215.0,218.0,['ENTREGA']
Já se passou mais de um mês e até agora a impressora não chegou. Gostaria de uma posição a respeito da Americanas.com! Obrigado,1,1,0,0,0,"entrega
",1.0693416595458984,3.0,164.0,167.0,['ENTREGA']
Como ja havia uinformado anteriormente o livro não foi entregue.,1,0,0,0,0,"entrega
",1.1355319023132324,3.0,148.0,151.0,['ENTREGA']
"A entrega foi rápida e eu tive um bom atendimento, recomendo a loja!",1,1,0,0,0,"entrega, outros
",1.1221342086791992,6.0,149.0,155.0,"['ENTREGA', 'OUTROS']"
"Fiz o pedido e recebi o produto em 3 dias úteis. Muito rápido. Parabéns...somente uma observação, o produto precisa de um adaptador pra tomada.",1,0,1,0,0,"entrega, produto
",1.1869802474975586,6.0,169.0,175.0,['ENTREGA']
"Produto bom, chegou até antes do prazo de entrega. Recomendo!",1,0,1,0,0,"produto, entrega
",0.632910966873169,6.0,148.0,154.0,['ENTREGA']
"Comprei dois produtos por R$ 380,00 que foi debitado do meu cartão. Mandaram somente um produto com uma nota estranha e no valor de R$ 110,00.  Ainda não consegui corrigir. O sistema de atendimento é mecânico e não consigo falar com ninguém.   Não recomendo compras nas Americanas.",0,1,0,1,0,"produto, outros
",1.1267197132110596,6.0,209.0,215.0,['OUTROS']
"Excelente produto, chegando antes do prazo previsto.  #superindico",1,0,1,0,0,"produto, entrega
",1.1209688186645508,6.0,148.0,154.0,['ENTREGA']
Muito bom!!! Ficou ótimo deu certinho no Patinete!!,0,0,1,0,0,"produto
",0.8383376598358154,3.0,147.0,150.0,[]
"Se eu tivesse recebido o produto certo, poderia avaliar.",0,0,0,1,0,"produto
",1.128262996673584,3.0,146.0,149.0,[]
"Não comprem pela loja Escolha Fina, mesmo sendo entregue pela Americanas.... Sempre compro pela Americanas e dessa vez me senti enganada, era para o produto chegar dia 16/03 mudaram para 21/03 e não vai chegar hoje.... Decepção (o presente era para o dia 19/03)",1,1,0,0,0,"entrega, outros
",1.2022523880004883,6.0,209.0,215.0,"['ENTREGA', 'OUTROS']"
Perfeita...rapidinho fico pronta com ela! recomendo muitoooo,0,0,1,0,0,"produto, entrega
",0.5304920673370361,6.0,149.0,155.0,['ENTREGA']
"Extremamente justa, encaixe com dificuldade. Tanto é que ela fica deformada por ser muito justa, no botão de volume você chega a ficar com medo por ser mal encaixado nos botões. Mas comprei no desespero pro meu aparelho não ficar sem proteção.",0,0,1,0,0,"produto, outros
",1.0678575038909912,6.0,189.0,195.0,['OUTROS']
Não achei o resultado do alisamento satisfatório. Meu cabelo é ondulado e usando apenas a chapinha  com ele limpo e seco o resultado é melhor.,0,0,1,0,0,"produto
",1.3020141124725342,3.0,168.0,171.0,[]
Achei que o produto fosse mais fofo. Ele possui pouca altura.,0,0,1,0,0,"produto
",1.300386905670166,3.0,149.0,152.0,[]
"As bordas são muito afiadas, o que pode causar acidentes durante o uso.",0,0,1,0,0,"produto
",0.6610622406005859,3.0,153.0,156.0,[]
Esquenta muito rápido e desliga desempenho fraco nao compraria novamente,0,0,1,0,0,"produto
",1.4667689800262451,3.0,149.0,152.0,[]
"As gavetas não encaixam no seu devido lugar, porque não é do mesmo modelo do guarda roupa, reclamei e ficaram de trocar em 5 dias, mas até hoje não resolveram esse problema.  Em tempo, esse produto é da Madeira Madeira",0,1,0,1,0,"produto, entrega
",1.2363002300262451,6.0,185.0,191.0,['ENTREGA']
"Muito ruim comprar um livro, esperar muito além do prazo de entrega para receber a mercadoria e encontrar sua mercadoria com a capa rasgada e amassada nas pontas. Falta de atenção com o cliente.  Nada contra o conteúdo do livro e sim com a venda da Americanas.com",1,1,0,1,0,"entrega, produto, condicoes de recebimento
",1.2538368701934814,14.0,193.0,207.0,"['ENTREGA', 'CONDICOES DE RECEBIMENTO']"
"Excelente produto, tomo 1 capsula ao dia e nunca mais tive crises de gota, acido úrico.além disso posso comer sem restrições de alimentos, posso comer de tudo, graças a esse maravilhoso óleo de Copaíba.",0,0,1,0,0,"produto
",1.0861725807189941,3.0,181.0,184.0,[]
"produto excelente, super recomendo,o produto e as lojas americanas.",0,1,1,0,0,"produto
",1.1067266464233398,3.0,148.0,151.0,[]
"Derrepente, ão  receber uma ligação, não atendida, ele começa, piscar, ai eu  teclo as  setas,para ver o numero,mesmo assim ele demora apagar. Outro problema, é que êle muda o tom,ai eu tenho que pressionar, por varias vezes a tecla mute, até voltar o tom normal",0,0,1,0,0,"produto
",1.06075119972229,3.0,207.0,210.0,[]
