text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
i feel all innocent now,joy,joy,0.8508198261260986,2.0,101.0,103.0,joy
i feel hopeful with this new treatment to extend my life,joy,joy,0.3958301544189453,2.0,107.0,109.0,joy
i feel like an idiot for trusting you though,joy,sadness,0.49981164932250977,3.0,105.0,108.0,sadness
i am only providing the link as a courtesy to its author but it was all about stuff that was either before my time or i never experienced even if i lived when it was available so i couldn t feel emotional about any of it,sadness,sadness,0.4065990447998047,3.0,142.0,145.0,sadness
i have a feeling i kinda lost my best friend,sadness,sadness,0.5400538444519043,3.0,106.0,109.0,sadness
ive had a few rough days since then and in the midst of crying and dealing and feeling just so defeated and emotional i put my coat on and curled up and created this safety nest inside my coat,sadness,sadness,0.6515040397644043,3.0,135.0,138.0,sadness
i do feel terribly remourseful that i didnt stay faithful to my plans and get him sooner,love,sadness,0.4319922924041748,3.0,115.0,118.0,sadness
i went to a wedding this weekend and i have to say i was feeling very important,joy,joy,0.469379186630249,2.0,113.0,115.0,joy
i should stop reading sids blogs but it is part of my blogging community and i feel that in supporting each other we get better at handling grief and hence i am not going to stop,love,sadness,0.48311543464660645,3.0,133.0,136.0,sadness
i feel less shy about exploring roles in more physical ways,fear,joy,0.5538756847381592,2.0,107.0,109.0,joy
i replied feeling strange at giving the orders,surprise,sadness,0.5436291694641113,3.0,104.0,107.0,sadness
i chant the invocation and feel his force supporting me as i teach,joy,joy,0.5001132488250732,2.0,109.0,111.0,joy
i feel like he moves sleep i am glad i enjoyed that week of good sleep that i mentioned because i have a feeling that is over with now,joy,sadness,0.5829532146453857,3.0,125.0,128.0,sadness
i am really hurt and i feel unimportant and that sucks,sadness,sadness,0.9686460494995117,3.0,108.0,111.0,sadness
i grew up around this feeling living only minutes away from the gorgeous atlantic ocean in brazil so its probably no surprise i grew fond of the ocean,joy,joy,1.0573034286499023,2.0,125.0,127.0,joy
i feel honoured today olu jacobs i feel honoured today olu jacobs a href http momo,joy,joy,0.5488262176513672,2.0,114.0,116.0,joy
i made some chilli oil because it s monday and i was feeling dangerous,anger,joy,0.5441186428070068,2.0,110.0,112.0,joy
i started walking again yesterday and it feels amazing,joy,joy,0.4502894878387451,2.0,105.0,107.0,joy
ive also been feeling somewhat emo irritable lately,anger,sadness,0.5187084674835205,3.0,105.0,108.0,sadness
i felt joyful then it subsided now i feel joyful again,joy,joy,0.5853104591369629,2.0,108.0,110.0,joy
i feel like i have to shy away from triggering some stereotype of a person who will scream and break things because they didnt get to eat their favorite kind of sandwich,fear,sadness,0.4999699592590332,3.0,128.0,131.0,sadness
i feel completely distracted and emotionally drained,anger,sadness,0.5795714855194092,3.0,103.0,106.0,sadness
i exhausted and feeling a little morose but now im livid on top of everything else,sadness,"sadness, anger",0.6025373935699463,5.0,114.0,119.0,sadness
i feel so safe and tucked away,joy,joy,0.6212220191955566,2.0,103.0,105.0,joy
im feeling too tortured to write today,fear,sadness,0.500903844833374,3.0,103.0,106.0,sadness
i promise youll feel inspired afterwards,joy,joy,1.0786409378051758,2.0,102.0,104.0,joy
i feel however i have something far more precious than feelings,joy,sadness,0.6450479030609131,3.0,107.0,110.0,sadness
i feel that working together and supporting each other as a whole i can represent a larger younger voice in politics what can i say to that,love,joy,0.5694687366485596,2.0,123.0,125.0,joy
im alone in this apartment i get this overwhelming feeling like im being watched and that im unwelcome,sadness,fear,0.6099977493286133,2.0,115.0,117.0,fear
i feel blessed that i have people in my life who remind me all the time that i did the right thing and that i look better like this,love,joy,0.5727791786193848,2.0,125.0,127.0,joy
i had come to associate the bad feelings with bad behaviour and this only continued,sadness,sadness,0.49925827980041504,3.0,111.0,114.0,sadness
i feel a lot of affection for you that is longing to be conveyed,love,love,0.6569967269897461,2.0,110.0,112.0,love
i am and i am looking for some vest tops i have some shorts but long ones due to feel paranoid that i have cellulite everywhere,fear,sadness,0.5727458000183105,3.0,122.0,125.0,sadness
i feel like it was a bit of divine intervention for me,joy,joy,0.6172530651092529,2.0,108.0,110.0,joy
i know is that she s here and i m so thankful for her warm loving and peaceful presence i feel when my anger or feelings of discontent and frustration flare up,sadness,love,0.5500917434692383,2.0,129.0,131.0,love
im trying to be understanding open minded and fair but im feeling completely pissed to the max about a few things,anger,anger,0.6688051223754883,2.0,117.0,119.0,anger
i don t know if this helps at all but writing all of this has made me feel somewhat regretful of ashamed of who i was and while i have more to share i just don t think i can right now,sadness,sadness,0.6403944492340088,3.0,139.0,142.0,sadness
i feel happy about this solution,joy,joy,0.4751088619232178,2.0,102.0,104.0,joy
i did enjoy the book however and i especially liked the characters of the brothers one fired up with the detectin spirit and the other feeling skeptical but willing to back his brother in a fight,fear,joy,0.5318241119384766,2.0,133.0,135.0,joy
im not sure if its just me who feels this way or if its everyone but tortured souls dont make for the best boyfriends,anger,sadness,0.576068639755249,3.0,121.0,124.0,sadness
i have not conducted a survey but it is quite likely that many of them feel as assaulted by onel s demons and other creators as i would have felt had the walls been covered only with eminent figures patriotic heroes and epic deeds,sadness,sadness,0.4359750747680664,3.0,141.0,144.0,sadness
i think were on a level of understanding though i still feel hes hesitant,fear,sadness,0.6352686882019043,3.0,110.0,113.0,sadness
i just feel so virtuous when we go on a fieldtrip,joy,joy,0.464083194732666,2.0,109.0,111.0,joy
im not gonna lie i was kinda sad and down and feeling pretty lonely,sadness,sadness,0.5799710750579834,3.0,110.0,113.0,sadness
im feeling ecstatic about right now the classy ever after redesign project begins this week,joy,joy,0.6865816116333008,2.0,111.0,113.0,joy
i feel could have been avoided with some blazes markers or cairns i was very annoyed at this point,anger,anger,0.6365110874176025,2.0,117.0,119.0,anger
i never told my boyfriend or his parents and i do remember feeling embarrassed and maybe even a little ashamed,sadness,sadness,0.48940348625183105,3.0,116.0,119.0,sadness
i feel more aggravated and annoyed by their visits,anger,anger,0.5889983177185059,2.0,105.0,107.0,anger
im feeling completely idiotic by not being ablo to contribute,sadness,sadness,0.4920783042907715,3.0,108.0,111.0,sadness
i aint happy im feeling glad i got sunshine in a bag im useless but not for long the future is coming on,joy,joy,0.5168988704681396,2.0,120.0,122.0,joy
i feel strong is that i dont let the anger win,joy,anger,0.49629735946655273,2.0,107.0,109.0,anger
i always feel so helpless during times of disaster but i feel a little better knowing that even a few dollars can make a difference for someone in need,sadness,sadness,0.4243285655975342,3.0,125.0,128.0,sadness
i honestly feel extremely shy to ask my friends to take pictures of me how vain must they think i am,fear,sadness,0.5327446460723877,3.0,117.0,120.0,sadness
ill find that elusive second wind and feel more hopeful but today i am a href http www,joy,sadness,0.551558256149292,3.0,114.0,117.0,sadness
i feel intimidated nervous and overwhelmed and i shake like a leaf,fear,fear,0.5492846965789795,2.0,108.0,110.0,fear
i make myself feel useful by fucking a guy,joy,anger,0.5590522289276123,2.0,105.0,107.0,anger
i feel most inspired to create and ive been thinking a lot about inspiration this week,joy,joy,0.7176814079284668,2.0,112.0,114.0,joy
i think most interactions in person are probably fine sufficiently respectful and polite that the ladies don t feel abused,sadness,joy,0.4247610569000244,2.0,116.0,118.0,joy
im feeling extremely fabulous with my jacket and shoes aint no bitches gonna bring me down hahah,joy,joy,0.6086869239807129,2.0,116.0,118.0,joy
ive have chosen to walk with jesus and maybe im feeling a bit miserable im going to suck it up and think about these three dudes,sadness,sadness,0.6004254817962646,3.0,123.0,126.0,sadness
i had a good day but right now im feeling pretty irritable for no real reason meaning nothing significant happened to make me feel annoyed,anger,anger,0.418651819229126,2.0,122.0,124.0,anger
i am feeling contented and pissed at the same time,joy,anger,0.5422511100769043,2.0,107.0,109.0,anger
i wonder if the homeowners would feel weird if i parked to gape at their landscaping,surprise,curiosity,0.6542758941650391,3.0,112.0,115.0,error
i both feel impatience at the rate of loss and impressed at the same time,surprise,sadness,0.6315083503723145,3.0,112.0,115.0,sadness
im a big guy and ive gotten into some of the rigs that weve worked with to try them out and see what they feel like and let me tell you it was less than pleasant,joy,sadness,0.5611958503723145,3.0,133.0,136.0,sadness
i ran errands to buy cora a few newborn sized sleepers i had not previously made any newborn sized babies and went out to lunch to celebrate how great i was feeling i feel amazing no pain no pain meds and moving around almost completely normally at days out,surprise,joy,0.5019063949584961,2.0,146.0,148.0,joy
i really am not feeling child friendly,joy,sadness,0.6277737617492676,3.0,103.0,106.0,sadness
i feel furious with myself,anger,anger,0.4835021495819092,2.0,101.0,103.0,anger
i think or feel but like this person i am still amazed by them,surprise,joy,0.45690178871154785,2.0,110.0,112.0,joy
i like to think i present myself and the life and times of the working mum to a good standard and if i ever do miss a apostrophe or miss spell a particular word please feel free to call me on it,joy,joy,0.5683186054229736,2.0,139.0,141.0,joy
i don t feel i can ask him what feels like a dumb question,sadness,sadness,0.643768310546875,3.0,110.0,113.0,sadness
i feel proud to know several people that have deserved to be advanced for a while now and finally picked it up this time around or last time in a few peoples cases,joy,joy,0.5200412273406982,2.0,129.0,131.0,joy
i give up from my goals if i feel them boring,sadness,sadness,0.6533377170562744,3.0,107.0,110.0,sadness
i was careful to make sure the characters featured you can feel sympathetic,love,sadness,0.5625338554382324,3.0,109.0,112.0,sadness
i didnt make it to my weight watchers meeting feeling guilty i made sure i had a healthy breakfast consisting of museli yoghurt and fruit,sadness,sadness,3.660632610321045,3.0,122.0,125.0,sadness
i am feeling the tender spot on my foot when i flex it a certain way so it is back to wearing shoes all day for this cowboy,love,sadness,0.4342224597930908,3.0,124.0,127.0,sadness
i know how that feels weird right,fear,sadness,0.5831515789031982,3.0,103.0,106.0,sadness
i thought yoga was supposed to make me feel tranquil peaceful and sculpt my legs into those of a greek goddess,joy,joy,0.6821732521057129,2.0,117.0,119.0,joy
i just feel its one of those things you dont talk about too much because then too many people come to know and then the plan doesnt taste as sweet nor does it feel like a plan,love,sadness,0.6140968799591064,3.0,133.0,136.0,sadness
i left the theater i ran my hand sadly over the plush red backs of the seats in front of me feeling almost mournful that i wasnt going to be back for a long time,sadness,sadness,0.4777357578277588,3.0,132.0,135.0,sadness
i asked some girls what it meant to them to be valued and for the most part the response was that they felt valued when the people around them made them feel valued and treated them in a loving and caring manner,joy,love,0.5042734146118164,2.0,138.0,140.0,love
i am feeling very petty right now,anger,anger,0.5617270469665527,2.0,103.0,105.0,anger
i wasn t the person who was helping i realized that it was i who inspired all these people to start charity work and i can t help but feel proud,joy,joy,0.5740294456481934,2.0,127.0,129.0,joy
i feel so amazingly overwhelming thrilled for my wedding,joy,joy,0.5394277572631836,2.0,105.0,107.0,joy
i feel shame in a strange way,surprise,sadness,0.5865757465362549,3.0,103.0,106.0,sadness
i suspect much of the country feels after the tragic events of last week,sadness,sadness,0.5806698799133301,3.0,110.0,113.0,sadness
i feel like that because for the most part i have accepted that this is a part of my life and that people will never changed,love,sadness,0.5341958999633789,3.0,122.0,125.0,sadness
i find it relaxes me and i feel productive making food as the end product should taste nice and will satisfy myself and other people,joy,joy,0.4491889476776123,2.0,122.0,124.0,joy
i feel that sometimes i ve been distracted and neglectful i am thankful that this is not about adding another box to check in my otherwise busy days,anger,sadness,0.45746445655822754,3.0,125.0,128.0,sadness
i feel about these individuals but that opening line shows how inadequate simple words can be,sadness,sadness,0.48141050338745117,3.0,112.0,115.0,sadness
ive been too deep down in the swamps swimming in muddy waters tortured by fear feeling lonely and lost,sadness,sadness,0.44725966453552246,3.0,116.0,119.0,sadness
i didn t feel talented at anything i was doing and eventually wasn t putting fully into it,joy,sadness,0.42919445037841797,3.0,114.0,117.0,sadness
i read her blog is that i feel that shes one person who doesnt care how people look at her and believes in being herself no matter how bitchy annoying or self centered that may seem to people,anger,fear,0.5228102207183838,2.0,136.0,138.0,fear
i am sat here feeling mightily distracted and not wanting to write the next scene of my nano just yet rape torture bad stuff,anger,sadness,0.47814393043518066,3.0,121.0,124.0,sadness
i came across something which made me feel lousy,sadness,sadness,0.4680600166320801,3.0,105.0,108.0,sadness
i love rides but wasnt feeling too hot this day,love,love,0.4766387939453125,2.0,106.0,108.0,love
i feel bothered by any of these things i open a door,anger,sadness,0.4916093349456787,3.0,108.0,111.0,sadness
i found myself feeling nostalgic as i thought about the temporarily abandoned little bishop chronicles,love,sadness,0.4653799533843994,3.0,111.0,114.0,sadness
i forgive myself that i have accepted and allowed myself to think that as i am writing this blog that someone will feel sorry for me give me some sympathy and tell me i am right,sadness,sadness,0.5043129920959473,3.0,132.0,135.0,sadness
i feel irritable about the number of people that came into our office whining about their own circumstances i realize im not practicing thinking about the good things and i find it a better way to pull yourself into the present,anger,anger,0.4803903102874756,2.0,138.0,140.0,anger
i am only too well aware of the strength of feeling that this house holds about the tragic and needless deaths of so many men women and children,sadness,sadness,0.4484832286834717,3.0,124.0,127.0,sadness
i feel for all of you who have been supporting me is so extreme there would be no way to put a number value on it,joy,joy,0.5448315143585205,2.0,122.0,124.0,joy
i feel such duties are unimportant to our profession i just am not qualified to discuss all of them,sadness,sadness,0.4519538879394531,3.0,116.0,119.0,sadness
i do feel proud and happy and also very grateful to all who read me,joy,joy,0.4426767826080322,2.0,111.0,113.0,joy
i feel shaky from the battering of emotions but im still standing,fear,fear,0.5809757709503174,2.0,109.0,111.0,fear
i feel like being all stubborn and stingy,anger,anger,0.43558812141418457,2.0,105.0,107.0,anger
i been that i feel like i can traipse in and out of all your lives tromping on your heel loving hearts with my stilettos,love,love,0.5593557357788086,2.0,125.0,127.0,love
i reread for comfort the familiarity of a book whose plot i already know is easier to deal with when im feeling stressed than a new to me book with all its unknowns,sadness,sadness,0.47550392150878906,3.0,131.0,134.0,sadness
i love it but sometimes i feel exhausted,sadness,joy,0.5224308967590332,2.0,104.0,106.0,joy
im sorry i feel so uncertain about it,fear,sadness,0.758751630783081,3.0,104.0,107.0,sadness
im feeling crappy ill fish for compliments like any other girl,sadness,sadness,0.511303186416626,3.0,107.0,110.0,sadness
i am asleep i would feel no pain but that violent act would be completely unjustified all the same,anger,sadness,0.5775480270385742,3.0,116.0,119.0,sadness
i feel burdened and stuck in the center of a dark tunnel,sadness,sadness,0.7663869857788086,3.0,109.0,112.0,sadness
i know their feelings are very real and not petty but neither are mine here,anger,sadness,0.8309099674224854,3.0,111.0,114.0,sadness
i would look up at the sky scrapers and feel amazed that this little girl from montana was there,surprise,joy,4.328891277313232,2.0,117.0,119.0,joy
i don t want to i feel irritated,anger,anger,0.46266889572143555,2.0,104.0,106.0,anger
i feel like i look like a miserable heap,sadness,sadness,0.5655519962310791,3.0,105.0,108.0,sadness
i really feel like i am useless in this world,sadness,sadness,0.7710869312286377,3.0,106.0,109.0,sadness
im definitely not feeling fearful or anything right now,fear,sadness,0.5295038223266602,3.0,105.0,108.0,sadness
im now on day two of the plan and im feeling positive,joy,joy,0.4817512035369873,2.0,108.0,110.0,joy
im feeling really terrible about it because my journaling has also come to a screeching halt as well,sadness,sadness,0.6254355907440186,3.0,117.0,120.0,sadness
i feel as if today was a positive gift delivered to us teachers on a very stressful week,joy,joy,0.4342024326324463,2.0,114.0,116.0,joy
i have been feeling shaky this morning after taking them as well,fear,fear,0.7761547565460205,2.0,108.0,110.0,fear
i feel like they rushed the relationship,anger,sadness,0.5889923572540283,3.0,103.0,106.0,sadness
i maintain that these feelings should be repressed not expressed,sadness,sadness,0.5950541496276855,3.0,107.0,110.0,sadness
i have found myself overwhelmed with jealousy and self contempt and i have found myself feeling this towards the lives of my sweet friends and acquaintances as portrayed on social media,love,sadness,0.42662477493286133,3.0,127.0,130.0,sadness
i feel last time ure the one that feel paranoid,fear,sadness,0.5166873931884766,3.0,106.0,109.0,sadness
i know how it feels to be tortured,anger,sadness,0.6557826995849609,3.0,104.0,107.0,sadness
i will tell you that i am feeling quite invigorated,joy,joy,0.5745103359222412,2.0,107.0,109.0,joy
i vented my feelings towards the pathetic excuse of a communicat,sadness,anger,0.6245219707489014,2.0,109.0,111.0,anger
i fancied the terrains there and feel keen to go there again,joy,joy,0.54244065284729,2.0,109.0,111.0,joy
i feel your prescence a gentle touch,love,love,0.4289388656616211,2.0,104.0,106.0,love
i am still feeling a bit dull from the loss of sleep and am trying to sleep in each morning as possible,sadness,sadness,0.5161113739013672,3.0,118.0,121.0,sadness
i would feel so i don t know maybe a little resentful,anger,sadness,0.477752685546875,3.0,109.0,112.0,sadness
i first started using this i did not like it because i felt like it made my hair feel very dirty even though i had just washed my hair,sadness,sadness,3.5699660778045654,3.0,125.0,128.0,sadness
i look at their situation and feel so so jealous that i almost cant bear it,anger,sadness,0.5859224796295166,3.0,112.0,115.0,sadness
i am feeling triumphant today,joy,joy,0.6082403659820557,2.0,102.0,104.0,joy
i feel like the writer wants me to think so and proclaiming he no longer liked pulsars is a petty and hilarious bit of character,love,joy,0.5581917762756348,2.0,123.0,125.0,joy
im feeling sentimental or in need of reassurance,sadness,sadness,0.5836951732635498,3.0,104.0,107.0,sadness
ive ever read that explains why i feel this way all the time and reassures me that im not just defective somehow,sadness,sadness,0.559929609298706,3.0,119.0,122.0,sadness
i come in contact on a regular basis and the sooner i can figure out how to be kind to them in all situations the sooner they will feel valued appreciated loved and the desire to learn how to pass that kindness on to others as i am learning to do,joy,love,0.5496242046356201,2.0,147.0,149.0,love
i tried adding in any other type of cheese and we re talking small quantities i was right back to feeling shitty,sadness,sadness,0.5215067863464355,3.0,118.0,121.0,sadness
i seem to share an equal passion for long distance touring and harley davidsons so i feel sure wed bore to tears every person within earshot,joy,joy,0.4202604293823242,2.0,125.0,127.0,joy
i don t know if it s mostly because he s forcing himself to be distracted or if he s feeling more determined or what but i think that though he s still hurting he is learning to cope with it kame takes a breath,joy,sadness,0.5824339389801025,3.0,142.0,145.0,sadness
i help my daughter when she is feeling angry,anger,anger,0.39773058891296387,2.0,105.0,107.0,anger
i feel terrible when i hurt peoples feelings worse afterwards and i always hope never to do it again,sadness,sadness,0.4596226215362549,3.0,115.0,118.0,sadness
i feel a little glamorous i wet the brush,joy,joy,0.6252181529998779,2.0,105.0,107.0,joy
i just feel you so so dont be afraid and pray again i need you go back in time forgive my sins so so sloth,fear,sadness,0.5087881088256836,3.0,122.0,125.0,sadness
i grew up feeling ugly and inadequate,sadness,sadness,0.5589051246643066,3.0,103.0,106.0,sadness
i feel such a sense of accomplishment after being embarrassed by these clothes and prepared to either donate them to a charity or throw them out,sadness,joy,0.5959100723266602,2.0,122.0,124.0,joy
i don t think we re to that point yet and i foresee a lot of traffic between my bed and the crib until he is old enough to no longer feel that i am the only acceptable answer in the dark,joy,sadness,0.5163979530334473,3.0,138.0,141.0,sadness
i know that i feel awful when i ask my husband to watch audrey just long enough for me to take a shower,sadness,sadness,0.5764968395233154,3.0,120.0,123.0,sadness
i hate myself to feel so bothered by the word team the word badminton,anger,sadness,0.473844051361084,3.0,110.0,113.0,sadness
i could empathize with tab because of raging hormones and the connection feeling like someone else gets you thinks youre smart pretty worth attention,joy,joy,0.6691641807556152,2.0,121.0,123.0,joy
i feel so totally invigorated that i completely forget what it s like to have a cold,joy,joy,0.568570613861084,2.0,114.0,116.0,joy
i wont give you too much in case you feel greedy,anger,fear,0.5767230987548828,2.0,107.0,109.0,fear
i tell you that i love you and my feelings are sincere my dear,joy,love,0.5381295680999756,2.0,110.0,112.0,love
i feel the pain in my vein its oh so vain am i insane,sadness,sadness,0.6205294132232666,3.0,110.0,113.0,sadness
i feel that i worry too much and much on petty things like,anger,sadness,0.6220664978027344,3.0,109.0,112.0,sadness
i wanted to thank them all for giving jordan and myself the chance to be together without any distraction and making us feel so welcomed and loved,joy,love,0.5985090732574463,2.0,123.0,125.0,love
i feel affirmed gracious sensuous and will have less self doubt when a href http generations,love,joy,0.6003351211547852,2.0,113.0,115.0,joy
i have spent of my waking hours enjoying the freedom of not owning a cellphone feeling smug about it in situations in which a phone would have been awfully convenient and fielding incredulous questions,joy,joy,0.4891517162322998,2.0,133.0,135.0,joy
i don t like feeling like an eager schoolboy waiting around for hours just to touch the shining alumninium,joy,sadness,0.4565563201904297,3.0,117.0,120.0,sadness
i feel so greedy so needy so helpless,anger,sadness,0.5842745304107666,3.0,104.0,107.0,sadness
when i heard the last regulation of the socialist govrenment concerning pensions,sadness,anger,0.4553995132446289,2.0,110.0,112.0,anger
i feel so awful she said,sadness,sadness,0.5617377758026123,3.0,102.0,105.0,sadness
i have finally cast my studio show and it feels fab,joy,joy,0.5728414058685303,2.0,107.0,109.0,joy
i feel extremely gloomy and confused,sadness,sadness,0.4918360710144043,3.0,102.0,105.0,sadness
i feel that passionate about,joy,joy,0.6017279624938965,2.0,101.0,103.0,joy
i feel worthless and pointless and i feel like everyones third wheel not even second,sadness,sadness,0.5902724266052246,3.0,112.0,115.0,sadness
i felt this emotion when my name was announced on the radio that i had been selected to come to lilongwe school for health sciences to take a training course as a medical assistat,joy,joy,0.601783037185669,2.0,133.0,135.0,joy
i was feeling superior to women who left their alcoholic husbands i was stronger and more godly and wasnt ever going to do that,joy,anger,0.48466014862060547,2.0,121.0,123.0,anger
i really feel for the women who have to work with these obnoxious cretins,anger,sadness,0.5369040966033936,3.0,113.0,116.0,sadness
i didnt have to drink as much last time as people who get ultrasounds at weeks or before do but it was still enough that i was feeling distinctly eager for the toilet by the end,joy,sadness,0.4813675880432129,3.0,133.0,136.0,sadness
i feel it is perfectly acceptable to consume homemade chex party mix for breakfast during the holidays given the fact that it is mostly cereal,joy,joy,0.4942293167114258,2.0,122.0,124.0,joy
i feel like they don t think it s sincere when it really is she told us exclusively,joy,sadness,0.46975135803222656,3.0,114.0,117.0,sadness
i would always have this song stuck in my head after a bombing or incident and then i would feel a bit weird about it because if you dont really pay attention to the lyrics it sounds like such a happy song not the type youre supposed to hum on difficult days,fear,sadness,0.5043489933013916,3.0,148.0,151.0,sadness
i feel my comments or opinion are sincere but some people get the wrong message,joy,sadness,0.6817736625671387,3.0,111.0,114.0,sadness
im sorry im feeling a little bitchy tacky looking women came in and sat next to me,anger,anger,0.560814619064331,2.0,115.0,117.0,anger
i feel like charmed gave me the means to spend those few years when my sons were very young at home with them,joy,joy,0.5886995792388916,2.0,120.0,122.0,joy
im really happy but i just feel exhausted,sadness,joy,0.626410722732544,2.0,104.0,106.0,joy
i feel a kind of dull grief over it,sadness,sadness,0.5068202018737793,3.0,105.0,108.0,sadness
i feel particularly uncomfortable with how much a driver is looking down on the phone i shout eyes on the prize,fear,anger,0.486997127532959,2.0,117.0,119.0,anger
ive left the orange scented mixture white but feel free to color it if you wish,joy,joy,0.5020709037780762,2.0,112.0,114.0,joy
i always appreciate them and please feel free to become a follower and come back and visit again soon,joy,joy,0.6514790058135986,2.0,115.0,117.0,joy
i left feeling satisfied that donna knew what she was doing and i was in capable hands,joy,joy,0.565194845199585,2.0,113.0,115.0,joy
i started feeling uncomfortable around my straight male friends particularly after one of them drunkenly came on to me grabbing at my waist while he attempted to murmur sweet nothings in my ear at a party that same week,fear,fear,0.5116562843322754,2.0,139.0,141.0,fear
i feel uncomfortable here,fear,fear,0.4881763458251953,2.0,100.0,102.0,fear
i could have done more but i was feeling a pleasant tiredness and had a good sweat going so i stopped at that,joy,joy,0.4839155673980713,2.0,120.0,122.0,joy
i don t feel the least bit unwelcome in my party and my views are not uncommon,sadness,joy,0.525954008102417,2.0,114.0,116.0,joy
i feel like im super rich kinda like when i could drink goldschlager haha,joy,joy,0.6304779052734375,2.0,112.0,114.0,joy
i feel its rude to say he is better than all the other men,anger,anger,0.524700403213501,2.0,110.0,112.0,anger
i feel accepted because of my condition,love,joy,0.6132690906524658,2.0,103.0,105.0,joy
i didn t and still don t feel lucky though,joy,sadness,0.47105908393859863,3.0,106.0,109.0,sadness
i managed to re learn feeling insecure again,fear,sadness,0.556342601776123,3.0,104.0,107.0,sadness
i mean the idea is intoxicating of course and it feels amazing when its happening but what happens in the morning when you wake up and you have to go to work and so amp so is all up in your shit about something that is completely impractical,surprise,sadness,0.531163215637207,3.0,146.0,149.0,sadness
i am on so many social networks right now and sometimes i feel like that i am pretty talked out,joy,sadness,0.4587070941925049,3.0,116.0,119.0,sadness
i feel like i should have some sort of rockstar razzle dazzle lifestyle but i would at least like to spend a third of my life doing something i feel is worthwhile,joy,sadness,0.6008718013763428,3.0,132.0,135.0,sadness
i feel agitated a lot im straddling articulacy and incoherence,anger,sadness,0.6872797012329102,3.0,111.0,114.0,sadness
i start to feel a little overwhelmed knowing i have to make still,surprise,sadness,0.5844249725341797,3.0,109.0,112.0,sadness
i don t know about you but sometimes i feel that the world is troubled deeply pathologically troubled,sadness,sadness,0.49074649810791016,3.0,115.0,118.0,sadness
i feel like they bring the characters to life completely and i m always kind of surprised what the actors do do together,surprise,joy,0.5744376182556152,2.0,119.0,121.0,joy
i felt confused me sometimes that makes me feel useless,sadness,sadness,0.5026633739471436,3.0,106.0,109.0,sadness
i am left feeling heartbroken about losing that child and then guilty because my parenting and wife ing has been so far below par for the last months,sadness,sadness,0.6897153854370117,3.0,125.0,128.0,sadness
i noticed that i was feeling very stressed and anxious and i just couldnt quite put my finger on why,anger,fear,0.6153159141540527,2.0,116.0,118.0,fear
i never been feel this ashame this humiliated in life,sadness,sadness,0.759861946105957,3.0,108.0,111.0,sadness
i exist for does my existence even mean anything to anyone apart from my family i always wonder about my existence and the fuck now i feel so dumb ive never thought about the purpose of it,sadness,sadness,0.6088356971740723,3.0,133.0,136.0,sadness
i start working full time next week where i m currently at and i m feeling a bit ungrateful at the moment,sadness,sadness,0.6497602462768555,3.0,120.0,123.0,sadness
i have learned how much more like a neighbourhood this place feels the humans with dogs have been very sympathetic and understand my quixotic need to walk a dog to walk period,love,joy,0.48041462898254395,2.0,130.0,132.0,joy
i remain hopeful that the feeling i have is actually excitement a long missed friend,sadness,joy,0.5336050987243652,2.0,111.0,113.0,joy
i want to be healthy and happy so badly that the fact that i am healing and without my leg is making me feel useless not empty,sadness,sadness,0.5437676906585693,3.0,123.0,126.0,sadness
i got off the phone feeling numb,sadness,sadness,0.593834638595581,3.0,103.0,106.0,sadness
i was also feeling the ole restless leg syndrome as i shifted back and forth between legs trying to do something with my excess energy that just hit me,fear,joy,0.7353634834289551,2.0,125.0,127.0,joy
i feel much lighter clearer and more energetic,joy,joy,0.5480062961578369,2.0,104.0,106.0,joy
i feel heartless even though my heart hurts,anger,sadness,0.724170446395874,3.0,105.0,108.0,sadness
i feel like my efforts are all in vain and continuing to pursue them will only embarrass me down the road,sadness,sadness,0.49420857429504395,3.0,118.0,121.0,sadness
i started feeling a little funny but this was not anxiety but at the time i didnt know so i started to tell my brother man i dont feel good and he said whats wrong i said i dont know but u better drive so i pulled over and let him drive,surprise,fear,0.5107378959655762,2.0,148.0,150.0,fear
i feel so much boring with my straight hair for all over years haha,sadness,sadness,0.6169519424438477,3.0,110.0,113.0,sadness
i feel rotten but no amount of suggesting that losing a sense of smell is a terribly disorientating experience for a wine person seems to convince people that i might not actually live to feel good again,sadness,sadness,0.5415036678314209,3.0,135.0,138.0,sadness
i got home and told peter how i was feeling he wasnt shocked at all by what i was telling him,surprise,sadness,0.47749996185302734,3.0,117.0,120.0,sadness
ive come to feel about a supporting character in one of my all time favorite films giant,joy,joy,0.49280357360839844,2.0,113.0,115.0,joy
i could almost feel her gentle touch in the moonbeam she sent to shine over me he added touching his face dreamily,love,love,0.5608317852020264,2.0,120.0,122.0,love
i either have to feel submissive and as such agree to taking pain for someone or there has to not be an option presented,sadness,sadness,0.6029355525970459,3.0,121.0,124.0,sadness
i was really struggling to run with the discomfort i was feeling but was determined to continue as the crowds on the bridge are massive and i didnt want to be one of the first people they saw walking or stopping,joy,fear,0.5816061496734619,2.0,137.0,139.0,fear
i feel like this beats out just about any popular high end foundation on the market at either ulta or sephora,joy,joy,0.619293212890625,2.0,120.0,122.0,joy
i just was expressing myself and her unexpected and kind gesture made me feel bad for a short moment as that was not my intent but for a larger moment which remains with me it reminded me of my blessings like having good friends that have your back,sadness,love,0.5730071067810059,2.0,144.0,146.0,love
