text,label,prediction,request_time,completion_tokens,prompt_tokens,total_tokens,prediction_post_processed
"Blue skies, warm air, and the royal accommodation! #WhatMoreDoesOneNeed #Education? #Not...",irony,irony,0.5766065120697021,3.0,111.0,114.0,irony
it's International Human Rights Day #irony,irony,irony,0.5678248405456543,3.0,96.0,99.0,irony
So Jeremy Irons and Alan Rickman are BOTH in Marrakech just one week before I'm going there #everythingisfine #not #sonot,irony,irony,0.5400886535644531,3.0,116.0,119.0,irony
@user I take it you're not in England then ; ),no irony,irony,0.4874119758605957,3.0,100.0,103.0,irony
#smile for the #photo #ok they said #boys #trouble #funny #football #kids #adorable #friends,no irony,no irony,0.5481431484222412,3.0,116.0,119.0,no irony
When hailey I play trivia crack she wants the sports & entertainment while I aim for the science and history hahahah,no irony,no irony,0.5356123447418213,3.0,111.0,114.0,no irony
@user Thanks for pirating my music! :D #not,irony,irony,0.486236572265625,3.0,101.0,104.0,irony
Welcome to the surrealist estate agency!!,no irony,irony,0.6313786506652832,3.0,96.0,99.0,irony
#Average #Ball #Not #Party #Ping #Pong #homedecor Please RT:,no irony,no irony,0.43441057205200195,3.0,109.0,112.0,no irony
The fucking car just gave up..! #car #died #not-happy,no irony,no irony,0.7996995449066162,3.0,104.0,107.0,no irony
I like the feeling when people thinks they're 2 steps ahead of me... But the truth is they're miles and miles behind me AHAHAHAHA |#sarcasm,irony,irony,0.5699944496154785,3.0,121.0,124.0,irony
"BM ""gives me"" from 3 pm to 8 pm with my son today, that's fair huh? #NOT!",irony,irony,0.5359172821044922,3.0,114.0,117.0,irony
@user and if Marathi man speak hindi to Chu*** samajhte hai #irony,irony,irony,0.531336784362793,3.0,106.0,109.0,irony
Lesson learnt? Herd of sheep who fought over TVs on #BlackFriday struggling to sell them #irony #capitalism,irony,irony,0.6283707618713379,3.0,112.0,115.0,irony
Tomorrow three test signature.|Thank you. |#school #sarcasm,irony,irony,0.6398603916168213,3.0,103.0,106.0,irony
"So #GuardiansOfPeace win by threatening to destroy the #peace!!!, what a #irony",irony,irony,0.48984527587890625,3.0,109.0,112.0,irony
My babygirl has an imaginary friend it's so cute to watch her talk to it.,no irony,no irony,0.5979037284851074,3.0,106.0,109.0,no irony
#UKArtistOnly @user @user @user present. #UKUntoldStory #MIXTape #GetOn #DUCMG,no irony,no irony,0.6051750183105469,3.0,116.0,119.0,no irony
@user They say #not #responsible and your #NotWorthIt to offer even $10 #discounts for the worst #customerservice I have ever had!,no irony,irony,0.624326229095459,3.0,122.0,125.0,irony
Thanks GORI-san|#djgori #not for sale,no irony,no irony,0.6018795967102051,3.0,101.0,104.0,no irony
We may be some time. #Hibernot #Not,no irony,irony,0.5456314086914062,3.0,100.0,103.0,irony
@user @user @user @user @user @user I'm still going to Exeter whether they care or not,no irony,no irony,0.9207103252410889,3.0,110.0,113.0,no irony
@user NDP to introduce bill to make OHIP public #not appropriate # confidentiality,no irony,no irony,0.6993584632873535,3.0,105.0,108.0,no irony
Oregon marching band playing @user music. #awesome #OregonDucks #OregonvsFloridaState #RoseBowl2015,no irony,no irony,0.6686062812805176,3.0,115.0,118.0,no irony
@user we don't have a good enough singles depth atm to even account for doubles the problem has never been doubles always singles,no irony,no irony,0.5581066608428955,3.0,112.0,115.0,no irony
Yay yet another week with a child home from school ill! Just a hint of #Sarcasm to brighten my day.,irony,irony,0.5384705066680908,3.0,113.0,116.0,irony
"#SMILES when there is #MONEY|#SCOWLS when there is #NOT|#RECOGNITION when there is #MONEY|#IGNORANCE when there is #NOT|⛪🏦💵 🏥💰🚓👊💥|""'💔#GOD$💔""",no irony,irony,0.48207807540893555,3.0,159.0,162.0,irony
@user hey I seen u have followed me and I was going to ask to check out my channel and help me with a shoutout for subscribers ??,no irony,no irony,0.679607629776001,3.0,118.0,121.0,no irony
Urban Glam High Heel Earrings $7|Leave email for invoice,no irony,no irony,0.5965259075164795,3.0,100.0,103.0,no irony
Gotta love being lied to.... #not,irony,irony,0.9036870002746582,3.0,97.0,100.0,irony
@user @user Ladies wouldn't use that language.But I guess you are not one.,no irony,irony,0.5439693927764893,3.0,105.0,108.0,irony
@user I hate you lol,no irony,irony,0.5757367610931396,3.0,94.0,97.0,irony
I didn't know it's your territory I really. .. WHAT ARE YOU DOIN- no. . Please don't shoot at me I. .,no irony,irony,0.5180237293243408,3.0,115.0,118.0,irony
"Shopping day with Ms 15 today. Her haul included new Docs, eyeliner, bras, new issue Frankie mag, and half of Kikki K. Tired and broke now.",no irony,no irony,0.527050256729126,3.0,124.0,127.0,no irony
Sweet jeebus! MT @user CryoSat & Jason-2 confirm very high to phenomenal seas generated by North Atlantic low,no irony,no irony,0.4083824157714844,3.0,114.0,117.0,no irony
Hyper at 1AM when I really should be getting rest #ohwhale 🐋🐳,no irony,irony,0.6274077892303467,3.0,109.0,112.0,irony
"We were miles apart,but you found me, now we are close enough, still apart #irony",irony,irony,0.641200065612793,3.0,108.0,111.0,irony
Drinking a Southern Triangle IPA by @user at @user --,no irony,no irony,0.6069200038909912,3.0,100.0,103.0,no irony
"American Red Cross van ""together we can save lives..."" And the driver is smoking. #irony",irony,irony,0.5894570350646973,3.0,109.0,112.0,irony
@user @user It also makes me want to post this...,no irony,no irony,0.6358070373535156,3.0,101.0,104.0,no irony
#birthcontrol #lol #wtf #whatisbirthcontrol @user great commercial #sarcasm,irony,irony,0.5765950679779053,3.0,109.0,112.0,irony
Oh how I love working in Baltimore #not,irony,irony,0.4771573543548584,3.0,97.0,100.0,irony
Fans watch #tylerfarr in concert at @user #countrymusic #throwdown1035 #tampa,no irony,no irony,0.6117470264434814,3.0,111.0,114.0,no irony
So I'm the school nurse today. And I have a fever. #irony,irony,irony,0.4810035228729248,3.0,104.0,107.0,irony
#BBC #News -- #USA -- #Jeb #Bush to #explore #White #House #bid.,no irony,no irony,0.530083417892456,3.0,112.0,115.0,no irony
"Thanks for the dick pic, really, thanks. #Sarcasm",irony,irony,0.582843542098999,3.0,102.0,105.0,irony
@user @user spawn of Larry Ellison aka World's Worst Human,no irony,irony,0.5581588745117188,3.0,101.0,104.0,irony
Really loves dentist appointments. #sarcasm,irony,irony,3.427280902862549,3.0,97.0,100.0,irony
Now to write a JavaScript RegExp that allows . and ' in e-mail addresses...,no irony,no irony,0.5793247222900391,3.0,106.0,109.0,no irony
@user @user 3 more nights 3 more nights 😬😬😬 #londoncalling,no irony,no irony,0.5894908905029297,3.0,110.0,113.0,no irony
"@user @user A lot of factors at play but I think you do retain him at max. Hopefully the FT's hurt his market a bit, selfishly speaking.",no irony,no irony,0.48438382148742676,3.0,122.0,125.0,no irony
@user You're a tough bugger ;p,no irony,irony,0.46103715896606445,3.0,97.0,100.0,irony
I'm shocked that Mark May doesn't think the Buckeyes should be in the playoff!!! #Sarcasm,irony,irony,0.5028884410858154,3.0,108.0,111.0,irony
"Google scholarship application kept crashing in Chrome. Opened it in IE, finished application without incident. #irony",irony,irony,0.5680491924285889,3.0,110.0,113.0,irony
#AnalFrench #Chocolate Chocolate babe gets dicks in asshole,no irony,irony,1.1229248046875,3.0,100.0,103.0,irony
Set my alarm for PM not AM...guess you could say I've got my life together #not sorry @user #Pearlburg mom and Jesus,irony,irony,0.5333545207977295,3.0,117.0,120.0,irony
Just entered the @user competition for tickets to the final! Fingers crossed @user,no irony,no irony,0.5112714767456055,3.0,104.0,107.0,no irony
"Gun nut yells at cops conducting DUI checkpoint, later hit by drunk driver on way home #irony #karma",irony,irony,0.5455772876739502,3.0,111.0,114.0,irony
"@user for the #yoga people out there, this is a Down Faced Dog dinner! #MerryChristmas",no irony,no irony,0.5806732177734375,3.0,112.0,115.0,no irony
"Have you ever seen the like?? 'Republican move' that will 'effectively rob the royal family', Kate's 32k meal #irony",irony,irony,0.43817591667175293,3.0,119.0,122.0,irony
It's snowing in Chicago #whitechristmas #not,irony,irony,0.5637891292572021,3.0,99.0,102.0,irony
Oh I just love when I wake up with a migraine 😒 #not #needmeds,irony,irony,0.5272336006164551,3.0,107.0,110.0,irony
Oh Oh mum is #not #going to be #pleased #littletike,no irony,no irony,0.5558393001556396,3.0,106.0,109.0,no irony
Its a shame on an off day that the NFL doesnt have any interesting stories and isnt getting any attention. NOT #sarcasm,irony,no irony,0.5209717750549316,3.0,114.0,117.0,no irony
Felicitats #Penedesfera #notcies,no irony,no irony,0.5608532428741455,3.0,99.0,102.0,no irony
Cook and England rudderless at the death. Seven games and we've got progressively worse! Can't wait 'till they arrive here for WC #sarcasm,irony,irony,0.5851142406463623,3.0,120.0,123.0,irony
#we are #not #perfect but it is #neccesary for #us to #be the #best # version of #ourselves,no irony,no irony,0.617117166519165,3.0,117.0,120.0,no irony
Happy Holidays! (this is officially our Christmas card) #BestFriend #UglySweaterBarCrawl,no irony,no irony,0.5887172222137451,3.0,110.0,113.0,no irony
@user @user At least you got my joke,no irony,irony,0.4769468307495117,3.0,98.0,101.0,irony
"@user It's 2015. Why am I still manually turning on/off WiFi, Bluetooth, NFC, etc..? #fb yep",no irony,irony,1.22395658493042,3.0,115.0,118.0,irony
"@user thanks babe, hope you have a good one too 💕🎊🎊",no irony,no irony,0.6345694065093994,3.0,106.0,109.0,no irony
This nigga knocced back 6 shots of Henny lastnight ! @user,no irony,no irony,0.5899791717529297,3.0,106.0,109.0,no irony
'Tis the season for tablets! I entered the #tabletsforall contest to win a tablet gift pack. Check it out:,no irony,no irony,0.6019728183746338,3.0,115.0,118.0,no irony
#notcies #eu Commissioner Creu reassures Committee of the Regions: Junckers investment plan will complement coh...,no irony,no irony,0.6873021125793457,3.0,112.0,115.0,no irony
"Is there a ""like"" tab on me? I'm not a facebook status to be liked by people... #sarcasm #RudeButTrue",irony,irony,0.6373598575592041,3.0,118.0,121.0,irony
"Bestiestest. *teary-eyed* THE KING IS COMING! My God's not dead, He's surely alive! #God's #not #dead #faith",no irony,no irony,0.6608781814575195,3.0,121.0,124.0,no irony
#Johnny #Football #time #is #not #a #fun time #any #more: The Cleveland Browns went into Sunday's game against the...,no irony,irony,0.6444451808929443,3.0,118.0,121.0,irony
@user THAT'S WHAT I'M TALKING ABOUT! Awesome Win CAVS!!!!!!,no irony,no irony,0.6213347911834717,3.0,105.0,108.0,no irony
08:01am on the dot and the buzzer rings #helloworld #not #sleepy #tired #nothanks,irony,irony,0.6814327239990234,3.0,116.0,119.0,irony
"@user Now I have a game Monday, Tuesday, friday and Saturday 😭😭",no irony,no irony,0.5927212238311768,3.0,105.0,108.0,no irony
@user Go you! #not Home until the 1st Jan. So excited!,no irony,no irony,0.5490994453430176,3.0,106.0,109.0,no irony
Photo: Tuxedo Jumpsuit Sizes:Small-Large Color:Black Price:$65.00 Leave email and size for invoice,no irony,no irony,0.6440246105194092,3.0,115.0,118.0,no irony
#Analysis -- #Economic #issues #whip #up #Israelis #in #chocolate #pudding #election. via @user,no irony,irony,0.4961128234863281,3.0,118.0,121.0,irony
@user Three minutes is better than no minutes,no irony,irony,0.6251993179321289,3.0,97.0,100.0,irony
"Found my motivation... Aka the back of my eye lids, by accident. Boy, me and @user are some winners. #not #senioritisisreal #losers",irony,irony,0.5282700061798096,3.0,124.0,127.0,irony
The ones that caught me by surprise were the ones I didn't expect #duh #redundantredundant,no irony,irony,0.5789954662322998,3.0,111.0,114.0,irony
This time last year...shiid was hella funny...unforgettable #khwaaaa,no irony,no irony,0.4993405342102051,3.0,106.0,109.0,no irony
Hoar frost is challenging for some to spell.,no irony,no irony,0.5435276031494141,3.0,98.0,101.0,no irony
@user @user Your views are not right wing or left wing...just vile.,no irony,irony,0.7460424900054932,3.0,105.0,108.0,irony
@user @user Ah the 2014 #GamerGate Ebola campaign. How many people did we kill? #sarcasm,irony,irony,0.7110052108764648,3.0,115.0,118.0,irony
"Where is the promise of ""peace on earth"" in this? ""Lord, Thy Kingdom come, Thy will be done."" #Advent #terror #irony",irony,irony,0.5931618213653564,3.0,121.0,124.0,irony
"YOU are violent, it shows in your tweets @user @user @user @user @user",no irony,irony,3.1831517219543457,3.0,107.0,110.0,irony
Gael 'pro at presentations' Anderson #not #choke,irony,irony,0.5798032283782959,3.0,101.0,104.0,irony
Nothing says nature like the relentless sound of AM commuter traffic #fthunter #AMdogfun #not@allpeaceful,irony,irony,1.2301414012908936,3.0,113.0,116.0,irony
#notcies #eu Cleaner air would offer major health benefits in the Balkans,no irony,no irony,0.6996810436248779,3.0,104.0,107.0,no irony
Loving how dominant the SEC is #Pause ..... #Not,irony,irony,0.5522475242614746,3.0,99.0,102.0,irony
Best Christmas Eve news: I have a half sister. 😂👍 #sarcasm #thanksdad,irony,irony,0.47678160667419434,3.0,108.0,111.0,irony
Brother💙 we don't look alike #not #frère #family #lovehim,no irony,no irony,0.5089471340179443,3.0,105.0,108.0,no irony
Looking at the stairs & imaging that scary dark creature coming up freaks me out,no irony,no irony,0.5810351371765137,3.0,104.0,107.0,no irony
@user at least there's a good football game on with zero chance of either of our teams losing lol,no irony,irony,0.42737412452697754,3.0,108.0,111.0,irony
"we are all the same race, HUMAN the only race supported by the Human Genome Project @user @user @user @user @user",no irony,no irony,0.5867936611175537,3.0,115.0,118.0,no irony
Throwing up is exactly what I want to be doing at 7:30am... 😷😷😷 #not,irony,irony,0.5239360332489014,3.0,114.0,117.0,irony
Well this is great.. #sarcasm|Illinois Passes Bill That Makes It Illegal To Record The Police,irony,irony,1.231504201889038,3.0,110.0,113.0,irony
"@user now, to remember which book... #goodluck",no irony,no irony,0.682009220123291,3.0,100.0,103.0,no irony
@user Ahem... yeah.. something like that ;)#irony is one of the few things keeping sanity when facing RU propaganda. #CrazyIvan,no irony,irony,0.662933349609375,3.0,118.0,121.0,irony
so glad I came to work at 7:30am for all the customers that are here!!!!!! #not #itsdead,irony,irony,1.173067569732666,3.0,113.0,116.0,irony
Still time to enter our @user planner giveaway courtesy of @user & @user #bbloggers #lbloggers,no irony,no irony,0.5697112083435059,3.0,112.0,115.0,no irony
Check out the new novel Black Beauties by Eureka Johnson on or,no irony,no irony,0.5644001960754395,3.0,101.0,104.0,no irony
@user Definitely not...racism is systematic and entrenched in every American institution..also in black/white binary construction,no irony,irony,0.4477543830871582,3.0,112.0,115.0,irony
Forest Hills Drive on my playlist naw....,no irony,irony,0.7209680080413818,3.0,96.0,99.0,irony
Full on man flu just in time for a weekend of work!! #awesome #sarcasm #coldandflu,irony,irony,0.6355669498443604,3.0,111.0,114.0,irony
"@user @user the cop also had prior misconduct charges. But, ya know, that's ok #sarcasm",irony,irony,0.670738697052002,3.0,111.0,114.0,irony
"Zuma reads the quote ""People are not fighting for ideas, they fight for material benefits. To live in peace."" #Irony #YCLNationalCongress",irony,irony,0.6900801658630371,3.0,119.0,122.0,irony
Because a field trip two days before finals is exactly what I need #not,irony,irony,0.5995063781738281,3.0,103.0,106.0,irony
"sony emails tells me a few things. wealthy, high powered business(wo)men are ugly people, stupid & need to learn how to spell. #SonyHack",no irony,irony,0.5832207202911377,3.0,121.0,124.0,irony
I wonder what triggered the anxiety? #sarcasm,irony,irony,0.6588640213012695,3.0,99.0,102.0,irony
Love waking up to no heat in my apartment #not #socold,irony,irony,0.4543161392211914,3.0,102.0,105.0,irony
Nice weather for today.. #not 😠,irony,irony,0.5788435935974121,3.0,97.0,100.0,irony
"Decided I'd go to bed ""early"" for once. I've been laying here since 2 am. Yet the total amount of sleep I've had all week is 10 hrs. #irony",irony,irony,0.47415685653686523,3.0,127.0,130.0,irony
I have a very annoying bluetick for sale. 8 yrs old. Needs babied and a bath. #sarcasm,no irony,irony,0.5660710334777832,3.0,115.0,118.0,irony
Check out> @user that makes you feel something. #London #UK,no irony,no irony,0.6359577178955078,3.0,103.0,106.0,no irony
@user I don't think the Hereditary Baronet wants to encourage a something-for-nothing culture :-$ #irony,irony,irony,0.5631320476531982,3.0,113.0,116.0,irony
@user for the brothers ah-ite.,no irony,no irony,1.0586888790130615,3.0,97.0,100.0,no irony
"@user @user I mean Zach is a teacher, amirite?",no irony,irony,0.7302405834197998,3.0,102.0,105.0,irony
Wash hands with water? MOH is rubbing this on everyone's face? #irony,irony,irony,0.5004611015319824,3.0,105.0,108.0,irony
Someone tell me where tf to find a fried chicken ornament bc this shit is necessary,no irony,no irony,0.6162676811218262,3.0,104.0,107.0,no irony
My body refuses to sleep. #fucccck,no irony,no irony,0.5830109119415283,3.0,98.0,101.0,no irony
Decemberbessen #not #fail #footprint sorry....,irony,irony,0.5642039775848389,3.0,100.0,103.0,irony
@user hey sorry im late i didnt want to come #myperiod,no irony,irony,0.8429505825042725,3.0,102.0,105.0,irony
LOL lets see if he actually READS it|@Laura_Charlii @user @user,no irony,irony,0.5008342266082764,3.0,108.0,111.0,irony
Not everyone's really for you no matter how long you knew them . And not everyone's a bad person just because it's been a short time. #irony,irony,irony,0.49400830268859863,3.0,118.0,121.0,irony
Less than a week til the ultimate squad is back together #RogersAndDalhauser @user,no irony,no irony,0.5822162628173828,3.0,109.0,112.0,no irony
"Yeah, you're a grown up & at times feel very nostalgic towards your Bachpan. Iife's handiwork!!",no irony,no irony,1.6920671463012695,3.0,111.0,114.0,no irony
"Mike Smith and Brian Hoyer walk into a bar. They sit down and at the same time say ""I told you it wasn't all my fault"" #Coyotes #Browns",no irony,irony,0.5729107856750488,3.0,125.0,128.0,irony
"Someone discovered that they do indeed have a tail and that it is, in fact, fun to play with",no irony,irony,0.46176743507385254,3.0,109.0,112.0,irony
"Scoped out a new route on today's 5k. But oh.. the crowds, the traffic, the noise 😄 #not...",irony,irony,0.46819233894348145,3.0,115.0,118.0,irony
I bet Joel Embiid is psyched to come back from his injury to play for the worst team in NBA history. #Sarcasm,irony,irony,0.7376589775085449,3.0,115.0,118.0,irony
@user Blount also out. You would think this could be the game that White gets some action. I guess not.,no irony,irony,0.7400760650634766,3.0,113.0,116.0,irony
final labs coursework submitted!! now to treat myself by catching up with the whole semester's lectures #winning #not,irony,irony,0.699103593826294,3.0,110.0,113.0,irony
@user @user more people are in prison because of drug related crimes. But you know gun crime is up #sarcasm,irony,irony,0.49095916748046875,3.0,114.0,117.0,irony
@user @user @user |*Everything is crossed*|#ChristmasGift |#BassFace,no irony,no irony,0.6431145668029785,3.0,108.0,111.0,no irony
@user @user #apologies *scoffs humble pie*,no irony,irony,0.43707275390625,3.0,102.0,105.0,irony
@user @user @user problem solved no more reading out at FMQ what someone at WM wrote #irony,no irony,irony,0.6906883716583252,3.0,111.0,114.0,irony
#tbt #not Dedicated to those days we DONT want to throwback to. Like this evil cold November day at...,no irony,irony,0.6759896278381348,3.0,114.0,117.0,irony
Today is going to be a great day . #not. 😔,irony,irony,0.4812314510345459,3.0,102.0,105.0,irony
@user so apparently twitter is free... so why is my data being depleted using twitter? #not impressed,irony,no irony,0.6246788501739502,3.0,109.0,112.0,no irony
@user @user Yes on Auto-messagers No to #FollowBackers ... They make me money over on TSU. Thx your post||http://t.co/ALSThKb1pG,no irony,no irony,0.6144933700561523,3.0,131.0,134.0,no irony
@user Tough crowd. Josh Smith was tremendous tonight.,no irony,irony,0.5878081321716309,3.0,99.0,102.0,irony
"@user Would be also great if David teamed up with his old man again at the Carols, similar to a few years back.#Greatdou in both cases",no irony,no irony,0.637939453125,3.0,120.0,123.0,no irony
Taking a hour to shit is always a good thing. #not,irony,irony,0.528249979019165,3.0,101.0,104.0,irony
"My entire career has been devoted to being a BOSS in beating corruption, but I get beat in a corrupt election #Irony #SoCloseTilden #1Vote",irony,irony,0.5258245468139648,3.0,122.0,125.0,irony
Yay I just love this time of the month...! #Sarcasm,irony,irony,0.6628749370574951,3.0,103.0,106.0,irony
Finished the year strong with a good bike workout! Missed a lot this year resting my shoulder--hoping for better in 2015. Happy new year.,no irony,no irony,0.5979557037353516,3.0,121.0,124.0,no irony
@user trying hard to be fragile and petite. Hahaha. Happy new year liabeeeeee more clingy moments 😂😂😂,no irony,irony,0.5659174919128418,3.0,115.0,118.0,irony
"@user yes, you got the point. :( it's like, as the time passes we're growing into some kind of beasts.",no irony,irony,0.6058917045593262,3.0,113.0,116.0,irony
"Someone took my lucky hat today, yay, isn't that fun... #sarcasm #IhopeIGetItBack",irony,irony,0.5856456756591797,3.0,112.0,115.0,irony
@user grateful for this encouragement :)),no irony,no irony,0.5638210773468018,3.0,96.0,99.0,no irony
"@user @user ""pit players v. victims?"" How dare the NFL put a divide between men and the women and children they beat? #sarcasm",no irony,irony,0.6243882179260254,3.0,120.0,123.0,irony
"@user kids don't need schools! Schools just turn them into gay atheists, gaytheists, if you will. #sarcasm",irony,irony,0.5860540866851807,3.0,116.0,119.0,irony
@user @user @user hmmmm. I wouldn't say she has tits 😁,no irony,irony,0.43511033058166504,3.0,105.0,108.0,irony
Did you know iOS 8 features custom keyboards? #sarcasm,irony,irony,0.5937738418579102,3.0,103.0,106.0,irony
"Tax & NI on your wage slip is like Jim Bowen on bullseye goin ""look what you coulda won"" #rubbingitin #crap",no irony,irony,0.6239562034606934,3.0,120.0,123.0,irony
"Today stats: One follower, No unfollowers and followed 2 people via",no irony,no irony,0.599172830581665,3.0,104.0,107.0,no irony
@user yeah I do. But you know there's this thing called an all nighter and apparently I wanna pull one #not,irony,irony,0.4868927001953125,3.0,113.0,116.0,irony
It has #not #been #seen www.MonsterMMORPG. com since. progoneate follow @user #mariland,no irony,no irony,0.6471648216247559,3.0,114.0,117.0,no irony
"I've visited 19 #US #States, 2 #Canadian #Provinces, & 11 #Countries total. (Not the most, but not bad.)",no irony,no irony,0.7377626895904541,3.0,122.0,125.0,no irony
Just a @user article re: a robot arm you can control with your mind. Meh. Nothing huge. #sarcasm #science,irony,irony,0.6863665580749512,3.0,116.0,119.0,irony
"That awkward moment when you plane your whole day around your Golf Class, and it gets cancelled! #stupidrain",no irony,irony,0.5913271903991699,3.0,111.0,114.0,irony
@user @user @user same here. Tryin to link d convos bt another tweet cums up. #Sarcasm is the only wrd repeated.😂😂😂😂😂,irony,irony,0.621649980545044,3.0,127.0,130.0,irony
Shitty drivers are always fun. #not,irony,irony,0.6523194313049316,3.0,97.0,100.0,irony
@user Just realised we missed it too. In the middle of a tech troubleshooting mission to get an article on Madiba up on the site. #irony,irony,irony,0.5657000541687012,3.0,120.0,123.0,irony
"Putting good things in my mind for lunch today instead of just internet junk. Oh, and tweeting. Tweeting good for building tribe.",no irony,no irony,0.7541458606719971,3.0,115.0,118.0,no irony
Anybody using their rights to protest legally gets the law thrown at them. & the ones who do the crimes don't. That's #Irony #NotJustice,irony,irony,0.6600005626678467,3.0,118.0,121.0,irony
"~I'm not closed-minded, I'm just dogmatic~ #sarcasm #contradictions",irony,irony,0.5689785480499268,3.0,107.0,110.0,irony
Sometimes it's #not about being #Cocky.. 😏😼 It's abt knowing what ur #Capable of & #doing it......,no irony,no irony,0.4884200096130371,3.0,117.0,120.0,no irony
A Puppet at the #PTI rally wanting to make #NayaPakistan #irony,irony,irony,0.4974038600921631,3.0,106.0,109.0,irony
I can't even begin to explain my frustration. 😒,no irony,no irony,0.5821495056152344,3.0,99.0,102.0,no irony
Goes both ways #make #love #not #war #peace,no irony,no irony,0.5219302177429199,3.0,101.0,104.0,no irony
Fighting over chargers is definitely how I wanted to start my day.😒 #not,irony,irony,0.5678808689117432,3.0,105.0,108.0,irony
I had the most broke friends in undergrad now these fools get a lil money and want to act uppity as ever,no irony,irony,0.6173038482666016,3.0,112.0,115.0,irony
That's comfortably the most stonewall penalty I've ever seen.. What are these refs on? #hadone #Stoke,no irony,irony,0.5956883430480957,3.0,111.0,114.0,irony
Don't think that you can just use my boyfriend when you have noone else...#not#on#my#watch,no irony,irony,0.6121139526367188,3.0,112.0,115.0,irony
Everybody's Talking about Snow and I'm just Sitting Here and the only Snow around is on our Cars.. #snow #not,no irony,irony,0.4738450050354004,3.0,112.0,115.0,irony
"My coach is so supportive. ""tighten your belt, pick up the weight and just do it."" #sarcasm #ithinkhehatesmesomedays #itsmostlylove",irony,irony,0.602325439453125,3.0,126.0,129.0,irony
Still in da process #drawing #sketch #fishkoi #tattoo #not #yet #finish,no irony,no irony,0.4311802387237549,3.0,110.0,113.0,no irony
Cause I love going to bed alone every night.. #not,irony,irony,0.4639565944671631,3.0,100.0,103.0,irony
"If Comes From The #heART Then They EXPRESS it, Connect @user or #thankyou #3rdeyebrand",no irony,no irony,0.4349961280822754,3.0,114.0,117.0,no irony
Kid who tried stealing tools from me is now mad cuz someone took his hot sauce out of the fridge at work #Irony,irony,irony,0.5989577770233154,3.0,113.0,116.0,irony
EmoPostAhead lol the sucky thing about seeing beauty in everything? You see the beauty in a liar #BeautifulLiar #lovethwayyoulie #NOT,irony,irony,0.6029164791107178,3.0,122.0,125.0,irony
@user You blew my mind on #AHSFREAKSHOW You're brilliant.,no irony,no irony,0.502091646194458,3.0,104.0,107.0,no irony
This team would finish fourth. #Irony #Arsenal #Afc,irony,irony,0.5649380683898926,3.0,103.0,106.0,irony
8 of our favorite smartphone highs and lows of 2014,no irony,no irony,0.6181042194366455,3.0,101.0,104.0,no irony
@user Things also go slowly when you are waiting for them especially!,no irony,no irony,0.671837329864502,3.0,102.0,105.0,no irony
"Few #relations are by #chance, few are by #choice and few are by #Facebook!! #irony",irony,irony,0.7489047050476074,3.0,111.0,114.0,irony
what a lovely perma-fall we're having here in milwaukee. #not #doomandgloom #gimmesnow,irony,irony,0.42914652824401855,3.0,114.0,117.0,irony
Driving into town on very well cleaned country road I see a tow truck veer off too far to shoulder & get sucked into ditch. #Irony,irony,irony,0.5300278663635254,3.0,118.0,121.0,irony
"Grace is a free spirited 8 yr old with the most humble heart. Aspiring model/actress, she also enjoys #piano and dance.Follow> @user",no irony,no irony,0.48665475845336914,3.0,123.0,126.0,no irony
Mondaiiis to fridaiis without Huweyyyyyy #do #NOT #like,no irony,irony,0.6179711818695068,3.0,107.0,110.0,irony
Love it when my mans on a cleaning spree.. Saves me doing it 👌😘😘😘,no irony,no irony,0.5485146045684814,3.0,107.0,110.0,no irony
You could say after today I'm officially necrophelic #LatinFinal #justajoke #not intodeadthings,irony,irony,0.7190306186676025,3.0,111.0,114.0,irony
Equal justice for all...unless you are Black during the Obama administration. via @user,no irony,irony,0.5309782028198242,3.0,105.0,108.0,irony
"tried to export an azure vm, well that went ok #sarcasm #vmcorrupt #thankyoumicrosoft #startalloveragain",irony,irony,0.5710582733154297,3.0,117.0,120.0,irony
#forgive #others #not #because they #deserve #forgiveness #you #peace love this from @user #words #wisdom ...,no irony,no irony,0.5057122707366943,3.0,120.0,123.0,no irony
Hardest parking i've probably ever done! #screwyousmallparkinglot,no irony,irony,0.6248466968536377,3.0,104.0,107.0,irony
"I guess Paul didn't have buns, hon. #EatenAlive #not @user",irony,irony,0.7461354732513428,3.0,105.0,108.0,irony
An 'important' call from the council about a form we did 3 months ago is just what I need an hour before we head off to Disneyland. #not,irony,irony,0.5048215389251709,3.0,121.0,124.0,irony
Laptop speakers are too quiet for music & simply too loud for porn 😒 !#Irony,irony,irony,0.42589473724365234,3.0,107.0,110.0,irony
@user returning my brand new ps4 thanks to your faulty security. #goodjob #not,irony,irony,0.6032915115356445,3.0,107.0,110.0,irony
Most of us didn't focus in the #ADHD lecture. |.|#irony,irony,irony,0.4249997138977051,3.0,105.0,108.0,irony
#farage a t1t in public who doesnt agree with seeing t1ts in public #breastfeeding #irony,no irony,irony,1.2177050113677979,3.0,114.0,117.0,irony
@user @user Ah ok. Well I hope things keep going well with person A x,no irony,no irony,0.48223376274108887,3.0,106.0,109.0,no irony
@user great story about the student trying to get the teacher fired!!#sarcasm#moron#storywasstupid,irony,irony,0.5189428329467773,3.0,114.0,117.0,irony
@user @user I will let @user know - I'm sure he is shaking/quaking in his boots. #not,irony,irony,0.5651707649230957,3.0,112.0,115.0,irony
@user maybe you should grind the gym man #not #calling #you #fat,irony,irony,0.4608771800994873,3.0,105.0,108.0,irony
